,outlier_value,origin_context,low_bound,high_bound,mean,fit_context,new_low_bound,new_high_bound,new_mean,score
1914,-20.684,Emmylou Harris,-17.606711864406776,-9.089,-12.682691780821916,Peggy Seeger,-27.647255319148936,-14.178117647058823,-20.689999999999994,0.005999999999993122
1915,-7.276,Sam Bush,-14.514939655172416,-7.1119215686274515,-8.987,The Elgins,-17.742829787234044,-4.3841333333333345,-7.277888888888889,0.0018888888888888289
1916,-14.948,Sam Bush,-14.514939655172416,-7.1119215686274515,-8.987,Mark Kozelek,-19.893526315789472,-10.905375000000005,-14.957519999999999,0.009519999999998419
1917,-4.853,Sam Bush,-14.514939655172416,-7.1119215686274515,-8.987,Audio Bullys,-9.98589189189189,-2.503230769230769,-4.838666666666666,0.014333333333333975
1918,-15.926,Sam Bush,-14.514939655172416,-7.1119215686274515,-8.987,Meic Stevens,-21.08526666666667,-8.81,-15.916,0.009999999999999787
1919,-15.312,Sam Bush,-14.514939655172416,-7.1119215686274515,-8.987,Stacey Kent,-22.36466666666665,-11.49902857142857,-15.311000000000003,0.000999999999995893
1920,-6.359,Sam Bush,-14.514939655172416,-7.1119215686274515,-8.987,Dayglo Abortions,-8.446675675675676,-4.9503076923076925,-6.3531538461538455,0.0058461538461545
1921,-22.939,Martin Carthy,-21.017117647058825,-10.328999999999999,-15.88971052631579,John Eliot Gardiner,-30.02600000000001,-16.237000000000002,-22.926666666666666,0.012333333333334195
1922,-9.712,Martin Carthy,-21.017117647058825,-10.328999999999999,-15.88971052631579,Jermaine Jackson,-15.361877192982462,-6.933866666666667,-9.707000000000003,0.004999999999997229
1923,-10.306,Martin Carthy,-21.017117647058825,-10.328999999999999,-15.88971052631579,JayMay,-16.896250000000002,-5.716720588235298,-10.318499999999997,0.012499999999997513
1924,-21.861,Martin Carthy,-21.017117647058825,-10.328999999999999,-15.88971052631579,Martha Argerich,-38.03999999999999,-15.707600000000001,-21.879526315789473,0.018526315789472392
1925,-16.45,Krista Detor,-16.012545454545457,-9.369857142857143,-12.676240000000004,Mike Marshall & Chris Thile,-19.683625000000003,-10.408428571428573,-16.463111111111118,0.013111111111118845
1926,-7.893,Krista Detor,-16.012545454545457,-9.369857142857143,-12.676240000000004,Simian Mobile Disco,-12.777,-4.99575,-7.8975961538461545,0.004596153846154749
1927,-9.719,Cherish The Ladies,-19.0234375,-10.081,-14.015530303030307,Jermaine Jackson,-15.361877192982462,-6.933866666666667,-9.707000000000003,0.011999999999996902
1928,-18.607,Cherish The Ladies,-19.0234375,-10.081,-14.015530303030307,Michael Hedges,-24.6115,-11.604580645161288,-18.65690322580645,0.04990322580644957
1929,-9.882,Cherish The Ladies,-19.0234375,-10.081,-14.015530303030307,Pete Molinari,-22.720000000000002,-6.224000000000003,-9.887,0.005000000000000782
1930,-17.05,Robert Earl Keen,-16.2954,-6.383000000000002,-9.756160000000001,Country Joe & The Fish,-21.02121875,-12.466596153846133,-17.092562499999996,0.042562499999995396
1931,-5.307,Robert Earl Keen,-16.2954,-6.383000000000002,-9.756160000000001,Kid Sister,-7.6974285714285715,-3.692285714285714,-5.35,0.04299999999999926
1932,-22.441,Christine Lavin,-19.836,-8.976473684210525,-13.00075,Cecilia Bartoli / Orchestra La Scintilla / Adam Fischer,-27.5548,-18.32728571428571,-22.493333333333336,0.052333333333336896
1933,-21.862,John Hammond,-20.566000000000003,-6.938371428571431,-12.973941176470587,Martha Argerich,-38.03999999999999,-15.707600000000001,-21.879526315789473,0.017526315789474722
1934,-22.297,John Hammond,-20.566000000000003,-6.938371428571431,-12.973941176470587,Kate Wolf,-26.50695238095238,-15.892999999999999,-22.210499999999993,0.08650000000000801
1935,-4.93,John Hammond,-20.566000000000003,-6.938371428571431,-12.973941176470587,Pagan's Mind,-16.83970689655172,-3.692,-4.9290192307692315,0.0009807692307681748
1936,-6.147,John Hammond,-20.566000000000003,-6.938371428571431,-12.973941176470587,Omarion,-8.538000000000002,-4.112928571428571,-6.160413793103449,0.01341379310344859
1937,-5.688,John Hammond,-20.566000000000003,-6.938371428571431,-12.973941176470587,Good Shoes,-8.569000000000003,-4.177390624999999,-5.698657894736843,0.010657894736842977
1938,-5.372,John Hammond,-20.566000000000003,-6.938371428571431,-12.973941176470587,Kid Sister,-7.6974285714285715,-3.692285714285714,-5.35,0.02200000000000024
1939,-23.226,John Hammond,-20.566000000000003,-6.938371428571431,-12.973941176470587,Jascha Heifetz,-28.76594736842103,-18.997333333333334,-23.404999999999998,0.1789999999999985
1940,-21.959,John Hammond,-20.566000000000003,-6.938371428571431,-12.973941176470587,Martha Argerich,-38.03999999999999,-15.707600000000001,-21.879526315789473,0.07947368421052659
1941,-24.633,Country Joe McDonald,-22.705999999999996,-12.058676470588233,-15.31701086956522,Marilyn Crispell,-32.27850000000001,-18.698102564102562,-24.58214705882353,0.0508529411764691
1942,-10.109,Country Joe McDonald,-22.705999999999996,-12.058676470588233,-15.31701086956522,Jackie Mittoo,-14.1973125,-6.640162790697674,-10.114928571428571,0.005928571428571061
1943,-24.853,Country Joe McDonald,-22.705999999999996,-12.058676470588233,-15.31701086956522,Marilyn Crispell,-32.27850000000001,-18.698102564102562,-24.58214705882353,0.2708529411764715
1944,-15.743,Susan McKeown,-14.829999999999997,-8.460458333333333,-11.4465,Tony Rice,-20.7545,-11.19194444444444,-15.729081081081079,0.013918918918921719
1945,-5.957,Paul Brady,-22.808999999999994,-6.640588235294117,-10.200000000000001,Swiss,-19.675,-5.036500000000001,-5.955900000000006,0.0010999999999938836
1946,-22.824,Paul Brady,-22.808999999999994,-6.640588235294117,-10.200000000000001,London Symphony Orchestra,-31.380999999999997,-12.77092307692308,-22.784518518518524,0.03948148148147723
1947,-5.46,Sharron Kraus,-17.7054,-7.050999999999999,-12.914181818181818,Macy Gray,-11.258784313725492,-3.262375,-5.4533392857142795,0.006660714285720459
1948,-8.427,Odetta,-22.6055,-10.62169230769231,-15.69163636363636,Will Kimbrough,-13.368240000000002,-5.3229999999999995,-8.434096774193547,0.007096774193547262
1949,-25.357,Odetta,-22.6055,-10.62169230769231,-15.69163636363636,Arve Henriksen & Elling Vanberg,-28.746000000000002,-16.514999999999997,-25.4,0.04299999999999926
1950,-22.919,Dougie MacLean,-19.700187500000002,-10.398,-14.752961538461536,John Eliot Gardiner,-30.02600000000001,-16.237000000000002,-22.926666666666666,0.007666666666665378
1951,-10.388,Dougie MacLean,-19.700187500000002,-10.398,-14.752961538461536,Booka Shade,-17.077,-7.702875,-10.381260416666665,0.00673958333333502
1952,-14.2,Red Stick Ramblers,-12.692088235294117,-5.645555555555556,-8.839749999999999,To Rococo Rot,-22.505263157894742,-8.271,-14.210538461538462,0.01053846153846294
1953,-6.63,Sylvie Lewis,-14.503923076923078,-8.46678947368421,-10.404076923076927,Boys Noize,-12.413958333333332,-3.251538461538461,-6.608142857142858,0.02185714285714191
1954,-10.915,Sylvie Lewis,-14.503923076923078,-8.46678947368421,-10.404076923076927,Keb' Mo',-17.08150704225352,-6.775,-10.913035294117647,0.0019647058823526464
1955,-8.196,Uncle Tupelo,-17.325499999999998,-8.252699999999997,-10.71104761904762,Soulsister,-13.155666666666665,-5.858307692307692,-8.190714285714284,0.00528571428571567
1956,-17.441,Uncle Tupelo,-17.325499999999998,-8.252699999999997,-10.71104761904762,Michael Hurley,-23.83323076923077,-10.005181818181818,-17.454428571428572,0.013428571428573122
1957,-18.84,Uncle Tupelo,-17.325499999999998,-8.252699999999997,-10.71104761904762,Egberto Gismonti,-28.384000000000007,-8.19531818181818,-18.848757812499993,0.008757812499993634
1958,-8.082,Uncle Tupelo,-17.325499999999998,-8.252699999999997,-10.71104761904762,Deadmau5,-14.674444444444447,-4.889083333333334,-8.084875,0.002874999999999517
1959,-6.909,Uncle Tupelo,-17.325499999999998,-8.252699999999997,-10.71104761904762,Starshooter,-9.463057692307695,-4.573,-6.898785714285715,0.010214285714284621
1960,-17.664,Uncle Tupelo,-17.325499999999998,-8.252699999999997,-10.71104761904762,Essie Jain,-27.014750000000014,-12.110125000000002,-17.682000000000002,0.018000000000000682
1961,-10.037,Orthodox Celts,-9.232428571428573,-7.576999999999999,-8.239999999999998,Solas,-17.045999999999996,-6.487913043478261,-10.03295,0.004050000000001219
1962,-5.926,The Infamous Stringdusters,-12.796522727272729,-6.33171875,-9.376425000000001,Third Eye Blind,-11.533199999999999,-3.475592592592593,-5.936478260869568,0.010478260869567713
1963,-20.239,Steve Goodman,-22.2917951807229,-6.967744047619046,-12.493587499999999,Takagi Masakatsu,-32.769,-10.8862,-20.25567999999999,0.016679999999990258
1964,-5.991,Steve Goodman,-22.2917951807229,-6.967744047619046,-12.493587499999999,Charge 69,-8.571,-4.058173913043478,-5.9997142857142824,0.008714285714282788
1965,-6.891,Steve Goodman,-22.2917951807229,-6.967744047619046,-12.493587499999999,Starshooter,-9.463057692307695,-4.573,-6.898785714285715,0.007785714285715173
1966,-6.378,Steve Goodman,-22.2917951807229,-6.967744047619046,-12.493587499999999,Carnivore,-8.197,-5.117,-6.3744999999999985,0.003500000000001613
1967,-4.994,Steve Goodman,-22.2917951807229,-6.967744047619046,-12.493587499999999,Becoming The Archetype,-11.491321428571428,-3.217,-4.995749999999998,0.001749999999998586
1968,-26.858,Steve Goodman,-22.2917951807229,-6.967744047619046,-12.493587499999999,Pierre-Laurent Aimard,-33.093041666666664,-18.568714285714282,-26.568782608695656,0.2892173913043443
1969,-27.507,Steve Goodman,-22.2917951807229,-6.967744047619046,-12.493587499999999,Ludovico Einaudi,-35.312,-16.09695774647887,-27.925104477611935,0.4181044776119336
1970,-26.011,Steve Goodman,-22.2917951807229,-6.967744047619046,-12.493587499999999,R. Carlos Nakai,-35.41516346153846,-17.245833333333334,-25.94451492537313,0.06648507462686837
1971,-15.885,Dan Bern,-14.705666666666668,-5.642291666666668,-8.242333333333335,Martin Carthy,-21.017117647058825,-10.328999999999999,-15.88971052631579,0.0047105263157902755
1972,-5.321,Dan Bern,-14.705666666666668,-5.642291666666668,-8.242333333333335,Kid Sister,-7.6974285714285715,-3.692285714285714,-5.35,0.028999999999999915
1973,-12.062,Dan Bern,-14.705666666666668,-5.642291666666668,-8.242333333333335,Aztec Camera,-19.02692857142856,-7.534,-12.065764705882355,0.003764705882355557
1974,-10.961,Magna Carta,-21.197,-11.19943548387096,-15.173821428571431,Dave Swarbrick,-20.46298148148149,-8.185944444444445,-10.961833333333335,0.0008333333333343518
1975,-22.696,Magna Carta,-21.197,-11.19943548387096,-15.173821428571431,London Symphony Orchestra,-31.380999999999997,-12.77092307692308,-22.784518518518524,0.08851851851852288
1976,-18.069,James Keelaghan,-16.338000000000005,-8.485285714285716,-12.553642857142858,George Winston,-25.09973584905661,-12.465599999999998,-18.02334090909091,0.045659090909090594
1977,-20.726,Peter Rowan,-18.66265833333333,-9.01657142857143,-14.82927777777778,Peggy Seeger,-27.647255319148936,-14.178117647058823,-20.689999999999994,0.03600000000000492
1978,-21.905,Peter Rowan,-18.66265833333333,-9.01657142857143,-14.82927777777778,Martha Argerich,-38.03999999999999,-15.707600000000001,-21.879526315789473,0.02547368421052809
1979,-22.927,Peter Rowan,-18.66265833333333,-9.01657142857143,-14.82927777777778,John Eliot Gardiner,-30.02600000000001,-16.237000000000002,-22.926666666666666,0.0003333333333337407
1980,-24.902,Peter Rowan,-18.66265833333333,-9.01657142857143,-14.82927777777778,Murray Perahia;English Chamber Orchestra,-31.871400000000005,-20.048,-25.14955555555556,0.2475555555555573
1981,-7.346,Peter Rowan,-18.66265833333333,-9.01657142857143,-14.82927777777778,Asphyx,-13.942000000000004,-4.785499999999999,-7.34025,0.005749999999999922
1982,-8.737,Peter Rowan,-18.66265833333333,-9.01657142857143,-14.82927777777778,Fun 'Da' Mental,-18.88518181818182,-5.841499999999999,-8.7372,0.00019999999999953388
1983,-6.47,Peter Rowan,-18.66265833333333,-9.01657142857143,-14.82927777777778,Les Garçons Bouchers,-9.812526315789473,-5.3116,-6.468242424242423,0.0017575757575771789
1984,-17.669,Peter Rowan,-18.66265833333333,-9.01657142857143,-14.82927777777778,Essie Jain,-27.014750000000014,-12.110125000000002,-17.682000000000002,0.013000000000001677
1985,-16.765,Over The Rhine,-17.087636363636364,-6.618368421052619,-11.063750000000002,Punch Brothers,-21.278,-12.834333333333335,-16.785999999999998,0.020999999999997243
1986,-5.998,Over The Rhine,-17.087636363636364,-6.618368421052619,-11.063750000000002,Charge 69,-8.571,-4.058173913043478,-5.9997142857142824,0.0017142857142822265
1987,-17.658,Hot Tuna,-16.702666666666666,-6.785999999999999,-11.681704545454545,Essie Jain,-27.014750000000014,-12.110125000000002,-17.682000000000002,0.02400000000000091
1988,-5.807,Hot Tuna,-16.702666666666666,-6.785999999999999,-11.681704545454545,temposhark,-15.854081081081087,-3.4680000000000004,-5.808162162162162,0.0011621621621618061
1989,-6.653,Hot Tuna,-16.702666666666666,-6.785999999999999,-11.681704545454545,Terri Walker,-18.368538461538456,-4.576625,-6.6793,0.02629999999999999
1990,-17.894,Hot Tuna,-16.702666666666666,-6.785999999999999,-11.681704545454545,Leo Kottke,-25.480689655172412,-11.461166666666667,-17.81917307692308,0.07482692307691963
1991,-16.943,Hot Tuna,-16.702666666666666,-6.785999999999999,-11.681704545454545,Cowboy Junkies,-25.476536585365853,-10.40875,-16.953545454545456,0.010545454545454191
1992,-17.959,Hot Tuna,-16.702666666666666,-6.785999999999999,-11.681704545454545,George Winston,-25.09973584905661,-12.465599999999998,-18.02334090909091,0.06434090909090884
1993,-6.186,Hot Tuna,-16.702666666666666,-6.785999999999999,-11.681704545454545,Buraka Som Sistema,-12.566749999999999,-4.658375000000002,-6.186000000000002,1.7763568394002505e-15
1994,-5.576,Hot Tuna,-16.702666666666666,-6.785999999999999,-11.681704545454545,Enur,-7.406999999999999,-4.6514999999999995,-5.574714285714284,0.0012857142857152226
1995,-22.624,Townes Van Zandt,-22.94951851851852,-13.544756756756755,-17.259999999999998,John Abercrombie and John Ruocco,-24.272499999999994,-21.629,-22.508714285714284,0.1152857142857151
1996,-9.744,Townes Van Zandt,-22.94951851851852,-13.544756756756755,-17.259999999999998,Tom Baxter,-14.812000000000001,-5.460571428571427,-9.735000000000001,0.008999999999998565
1997,-14.532,Townes Van Zandt,-22.94951851851852,-13.544756756756755,-17.259999999999998,John Martyn,-24.469916666666663,-8.953323529411763,-14.518470588235296,0.013529411764704236
1998,-26.125,Townes Van Zandt,-22.94951851851852,-13.544756756756755,-17.259999999999998,Yevgeni Kissin (piano),-30.64775,-18.7792,-26.298200000000012,0.173200000000012
1999,-15.142,Punch Brothers,-21.278,-12.834333333333335,-16.785999999999998,Karan Casey,-22.16317045454545,-9.33845945945946,-15.137363636363636,0.004636363636363328
2000,-25.454,RODNEY CROWELL,-17.585420289855072,-7.2240520833333335,-11.917375000000002,Arve Henriksen & Elling Vanberg,-28.746000000000002,-16.514999999999997,-25.4,0.054000000000002046
2001,-6.975,RODNEY CROWELL,-17.585420289855072,-7.2240520833333335,-11.917375000000002,Pointed Sticks,-9.795499999999999,-5.128457142857143,-6.959,0.016000000000000014
2002,-7.824,RODNEY CROWELL,-17.585420289855072,-7.2240520833333335,-11.917375000000002,Sin Bandera,-9.540125,-4.443142857142858,-7.821750000000001,0.002249999999999197
2003,-17.875,RODNEY CROWELL,-17.585420289855072,-7.2240520833333335,-11.917375000000002,Leo Kottke,-25.480689655172412,-11.461166666666667,-17.81917307692308,0.055826923076921275
2004,-21.115,RODNEY CROWELL,-17.585420289855072,-7.2240520833333335,-11.917375000000002,Robin Williamson,-29.28896666666667,-17.081875000000004,-21.12009090909091,0.005090909090910145
2005,-5.555,RODNEY CROWELL,-17.585420289855072,-7.2240520833333335,-11.917375000000002,Flash And The Pan,-7.2159375,-4.472454545454546,-5.540749999999999,0.01425000000000054
2006,-23.869,Alejandro Escovedo,-16.29566176470588,-7.919142857142858,-11.143699999999999,Evgeny Kissin,-32.074000000000005,-19.770399999999995,-23.854793103448273,0.0142068965517268
2007,-6.006,Alejandro Escovedo,-16.29566176470588,-7.919142857142858,-11.143699999999999,Charge 69,-8.571,-4.058173913043478,-5.9997142857142824,0.006285714285717781
2008,-16.337,Alejandro Escovedo,-16.29566176470588,-7.919142857142858,-11.143699999999999,Murcof,-30.466,-11.272545454545469,-16.343714285714274,0.006714285714274126
2009,-5.438,Alejandro Escovedo,-16.29566176470588,-7.919142857142858,-11.143699999999999,Macy Gray,-11.258784313725492,-3.262375,-5.4533392857142795,0.015339285714279782
2010,-8.653,The Incredible String Band,-22.523000000000003,-9.831000000000001,-16.32633333333333,Taxi Girl,-9.8245,-6.348333333333334,-8.656600000000001,0.0036000000000004917
2011,-27.634,The Incredible String Band,-22.523000000000003,-9.831000000000001,-16.32633333333333,Ludovico Einaudi,-35.312,-16.09695774647887,-27.925104477611935,0.2911044776119347
2012,-8.047,The Incredible String Band,-22.523000000000003,-9.831000000000001,-16.32633333333333,Amp Fiddler,-11.263538461538463,-5.7704615384615385,-8.050823529411764,0.0038235294117630048
2013,-24.974,The Incredible String Band,-22.523000000000003,-9.831000000000001,-16.32633333333333,Murray Perahia;English Chamber Orchestra,-31.871400000000005,-20.048,-25.14955555555556,0.17555555555555813
2014,-6.771,Clannad,-24.34000000000001,-7.508125,-13.840749999999998,Billy Ray Cyrus,-14.028281250000003,-5.1692241379310335,-6.766382352941175,0.004617647058824836
2015,-26.1,Clannad,-24.34000000000001,-7.508125,-13.840749999999998,R. Carlos Nakai,-35.41516346153846,-17.245833333333334,-25.94451492537313,0.15548507462687056
2016,-8.035,Clannad,-24.34000000000001,-7.508125,-13.840749999999998,Pat Benatar,-12.502500000000001,-4.459661290322582,-8.0407,0.00569999999999915
2017,-26.056,Clannad,-24.34000000000001,-7.508125,-13.840749999999998,R. Carlos Nakai,-35.41516346153846,-17.245833333333334,-25.94451492537313,0.11148507462687007
2018,-7.319,Clannad,-24.34000000000001,-7.508125,-13.840749999999998,The Stooges,-27.212571428571433,-4.106319672131147,-7.319913580246913,0.000913580246913348
2019,-28.525,Clannad,-24.34000000000001,-7.508125,-13.840749999999998,Christopher O'Riley,-36.196444444444445,-21.177045454545453,-28.275500000000005,0.24949999999999406
2020,-25.151,Clannad,-24.34000000000001,-7.508125,-13.840749999999998,Murray Perahia;English Chamber Orchestra,-31.871400000000005,-20.048,-25.14955555555556,0.0014444444444414728
2021,-4.588,Clannad,-24.34000000000001,-7.508125,-13.840749999999998,Nu:Tone,-8.3316875,-2.9536000000000002,-4.589386363636362,0.0013863636363620202
2022,-6.143,Clannad,-24.34000000000001,-7.508125,-13.840749999999998,Omarion,-8.538000000000002,-4.112928571428571,-6.160413793103449,0.017413793103449038
2023,-4.659,The Gabe Dixon Band,-17.575,-5.8308333333333335,-8.998227272727272,Planlos,-7.973000000000001,-3.5587758620689653,-4.649076923076923,0.00992307692307648
2024,-6.218,Lou Rhodes,-16.192956521739138,-6.139941176470588,-11.852800000000002,LeAnn Rimes,-8.456999999999999,-4.253333333333333,-6.213777777777773,0.00422222222222679
2025,-16.386,Lou Rhodes,-16.192956521739138,-6.139941176470588,-11.852800000000002,John Gorka,-20.963100000000004,-12.221,-16.363999999999997,0.022000000000002018
2026,-18.785,Alvin Youngblood Hart,-18.486499999999996,-11.090035714285715,-14.043142857142858,Chordettes,-22.503000000000004,-10.4265,-18.827931818181817,0.042931818181816794
2027,-9.127,Cowboy Junkies,-25.476536585365853,-10.40875,-16.953545454545456,Erykah Badu,-14.360999999999999,-6.727708333333334,-9.123055555555554,0.0039444444444463045
2028,-30.013,Cowboy Junkies,-25.476536585365853,-10.40875,-16.953545454545456,Sylvain Chauveau,-39.4753,-16.285800000000002,-29.806999999999956,0.2060000000000457
2029,-9.337,Cowboy Junkies,-25.476536585365853,-10.40875,-16.953545454545456,System 7,-16.650437499999995,-6.710333333333333,-9.335333333333331,0.0016666666666687036
2030,-9.667,Railroad Earth,-9.577,-4.770363636363635,-6.438818181818181,ARRESTED DEVELOPMENT,-21.119999999999997,-4.170666666666668,-9.667999999999992,0.0009999999999923403
2031,-5.014,Railroad Earth,-9.577,-4.770363636363635,-6.438818181818181,Argy Bargy,-9.559379999999999,-3.496000000000001,-5.016818181818182,0.0028181818181813867
2032,-20.646,Willy Porter,-15.856968749999998,-7.016796296296296,-9.263239130434783,John Surman_ Jack DeJohnette,-23.3654,-19.146333333333335,-20.619500000000002,0.026499999999998636
2033,-6.53,Willy Porter,-15.856968749999998,-7.016796296296296,-9.263239130434783,These Are Powers,-9.511411764705883,-5.044,-6.525789473684211,0.004210526315789664
2034,-5.557,Willy Porter,-15.856968749999998,-7.016796296296296,-9.263239130434783,Flash And The Pan,-7.2159375,-4.472454545454546,-5.540749999999999,0.016250000000001208
2035,-14.977,Willy Porter,-15.856968749999998,-7.016796296296296,-9.263239130434783,De Dannan,-23.438333333333336,-9.943608695652172,-14.97518181818182,0.0018181818181801646
2036,-6.409,Horslips,-20.6,-7.709193548387093,-11.390142857142857,Sinitta,-8.61161538461538,-4.793,-6.408764705882353,0.0002352941176466672
2037,-14.807,The Duhks,-13.348473684210527,-6.728848484848484,-9.178105263157896,"David ""Honeyboy"" Edwards",-22.594111111111115,-9.63681818181818,-14.815045454545455,0.008045454545454689
2038,-5.561,The Duhks,-13.348473684210527,-6.728848484848484,-9.178105263157896,Enur,-7.406999999999999,-4.6514999999999995,-5.574714285714284,0.013714285714284458
2039,-12.937,The Duhks,-13.348473684210527,-6.728848484848484,-9.178105263157896,Electric Company,-23.738017857142854,-5.630050000000001,-12.93692857142854,7.142857145936432e-05
2040,-6.719,John Hartford,-21.624117647058824,-8.37309090909091,-12.249000000000002,Joe Budden,-12.027047619047622,-4.700833333333334,-6.735076923076922,0.016076923076921545
2041,-25.926,IIIRD Tyme Out,-19.34162857142857,-7.6949,-12.033000000000001,R. Carlos Nakai,-35.41516346153846,-17.245833333333334,-25.94451492537313,0.018514925373132485
2042,-7.392,IIIRD Tyme Out,-19.34162857142857,-7.6949,-12.033000000000001,Steve Riley & The Mamou Playboys,-10.63623076923077,-5.446125000000001,-7.393333333333332,0.0013333333333314101
2043,-7.513,IIIRD Tyme Out,-19.34162857142857,-7.6949,-12.033000000000001,Diamond Head,-9.491722222222226,-4.916874999999998,-7.518340909090914,0.005340909090914003
2044,-17.834,IIIRD Tyme Out,-19.34162857142857,-7.6949,-12.033000000000001,Leo Kottke,-25.480689655172412,-11.461166666666667,-17.81917307692308,0.014826923076920906
2045,-18.064,IIIRD Tyme Out,-19.34162857142857,-7.6949,-12.033000000000001,George Winston,-25.09973584905661,-12.465599999999998,-18.02334090909091,0.04065909090909159
2046,-24.223,Kris Kristofferson,-20.238644067796606,-9.634000000000002,-15.24014285714286,Johann Johannsson,-33.48800000000001,-18.208130434782607,-24.29800000000001,0.07500000000000995
2047,-9.047,Kris Kristofferson,-20.238644067796606,-9.634000000000002,-15.24014285714286,Steve Forbert,-14.805019230769233,-4.548954545454546,-9.047249999999998,0.000249999999997641
2048,-9.626,Kris Kristofferson,-20.238644067796606,-9.634000000000002,-15.24014285714286,Organized Konfusion,-19.286840909090905,-6.5973749999999995,-9.631694444444443,0.005694444444444002
2049,-20.811,Kris Kristofferson,-20.238644067796606,-9.634000000000002,-15.24014285714286,Peggy Seeger,-27.647255319148936,-14.178117647058823,-20.689999999999994,0.12100000000000577
2050,-20.059,Kris Kristofferson,-20.238644067796606,-9.634000000000002,-15.24014285714286,John Surman,-24.821049999999996,-13.890500000000001,-20.040875000000003,0.018124999999997726
2051,-25.122,Kris Kristofferson,-20.238644067796606,-9.634000000000002,-15.24014285714286,Murray Perahia;English Chamber Orchestra,-31.871400000000005,-20.048,-25.14955555555556,0.027555555555558442
2052,-7.416,Kris Kristofferson,-20.238644067796606,-9.634000000000002,-15.24014285714286,The New Mastersounds,-12.902076086956512,-4.678911764705883,-7.413217948717948,0.0027820512820522225
2053,-7.694,Kris Kristofferson,-20.238644067796606,-9.634000000000002,-15.24014285714286,Was (Not Was),-17.6067,-4.95275,-7.7040000000000015,0.010000000000001563
2054,-40.456,Woody Guthrie,-28.96987857142858,-12.711212765957445,-18.51130263157895,Hazard,-42.291,-6.872821428571428,-11.801,28.655
2055,-38.856,Woody Guthrie,-28.96987857142858,-12.711212765957445,-18.51130263157895,Sylvain Chauveau,-39.4753,-16.285800000000002,-29.806999999999956,9.049000000000046
2056,-12.87,Woody Guthrie,-28.96987857142858,-12.711212765957445,-18.51130263157895,MARC COHN,-18.442,-8.15453571428571,-12.871111111111112,0.0011111111111130612
2057,-12.695,Woody Guthrie,-28.96987857142858,-12.711212765957445,-18.51130263157895,Ben E. King,-18.455846153846156,-8.35157627118644,-12.68907142857143,0.005928571428571061
2058,-10.328,Woody Guthrie,-28.96987857142858,-12.711212765957445,-18.51130263157895,Tony Furtado,-14.16864,-6.9760625,-10.321068965517242,0.006931034482757781
2059,-22.48,Woody Guthrie,-28.96987857142858,-12.711212765957445,-18.51130263157895,Cecilia Bartoli / Orchestra La Scintilla / Adam Fischer,-27.5548,-18.32728571428571,-22.493333333333336,0.013333333333335418
2060,-19.059,JayMay,-16.896250000000002,-5.716720588235298,-10.318499999999997,Josh White,-25.70647826086957,-13.097671428571429,-19.041026315789473,0.017973684210527807
2061,-5.339,JayMay,-16.896250000000002,-5.716720588235298,-10.318499999999997,Kid Sister,-7.6974285714285715,-3.692285714285714,-5.35,0.010999999999999233
2062,-6.24,JayMay,-16.896250000000002,-5.716720588235298,-10.318499999999997,S.Y.P.H.,-15.195142857142857,-4.44004347826087,-6.2459999999999996,0.005999999999999339
2063,-24.648,James Yorkston,-24.364000000000004,-12.702500000000002,-16.7145,Marilyn Crispell,-32.27850000000001,-18.698102564102562,-24.58214705882353,0.06585294117646967
2064,-4.806,Natalie MacMaster,-13.974124999999999,-7.3344375,-8.82521739130435,Pine Leaf Boys,-7.077000000000001,-3.2032692307692305,-4.782363636363637,0.023636363636363455
2065,-14.167,Natalie MacMaster,-13.974124999999999,-7.3344375,-8.82521739130435,To Rococo Rot,-22.505263157894742,-8.271,-14.210538461538462,0.043538461538462414
2066,-14.729,Natalie MacMaster,-13.974124999999999,-7.3344375,-8.82521739130435,Alexis Korner,-18.457000000000004,-11.146967741935486,-14.71249999999999,0.016500000000009507
2067,-11.539,Harry Manx & Kevin Breit,-15.763499999999999,-10.669714285714285,-12.609,Jefferson Starship,-18.84783064516129,-5.8115,-11.537840425531913,0.001159574468086788
2068,-14.629,The Subdudes,-14.938499999999996,-6.42641304347826,-9.607107142857144,Ferron,-22.1066,-10.61,-14.646916666666668,0.017916666666668135
2069,-6.005,The Subdudes,-14.938499999999996,-6.42641304347826,-9.607107142857144,Charge 69,-8.571,-4.058173913043478,-5.9997142857142824,0.005285714285717447
2070,-16.337,The Subdudes,-14.938499999999996,-6.42641304347826,-9.607107142857144,Murcof,-30.466,-11.272545454545469,-16.343714285714274,0.006714285714274126
2071,-7.829,MARC COHN,-18.442,-8.15453571428571,-12.871111111111112,Sin Bandera,-9.540125,-4.443142857142858,-7.821750000000001,0.0072499999999990905
2072,-18.919,MARC COHN,-18.442,-8.15453571428571,-12.871111111111112,Egberto Gismonti,-28.384000000000007,-8.19531818181818,-18.848757812499993,0.07024218750000699
2073,-33.477,Ramblin' Jack Elliott,-24.173125000000002,-10.184871794871789,-18.731142857142856,Sylvain Chauveau,-39.4753,-16.285800000000002,-29.806999999999956,3.670000000000041
2074,-9.257,Ramblin' Jack Elliott,-24.173125000000002,-10.184871794871789,-18.731142857142856,Josh Ritter,-19.932714285714283,-5.779999999999999,-9.251076923076923,0.00592307692307692
2075,-18.274,Danu,-16.624666666666666,-9.29100000000001,-12.29276923076923,Phonophani,-23.354000000000006,-13.644000000000002,-18.2545,0.01950000000000074
