,index,outlier,score
747,7153,['C(min)' 'V' 'F(min)' 'IV'],0.42744560281538213
748,7175,['V' 'C(min)' 'I' 'IV'],0.4060578078881072
749,7262,['ii' 'Bb(maj)' 'G(min)' 'I'],0.4183227939773955
750,7263,['V' 'Bb(maj)' 'G(min)' 'I'],0.40629979320498855
751,7316,['iii' 'IV' 'V' 'vi'],0.4059261521366154
752,7322,['G(min)' 'C(min)' 'G(min)' 'V'],0.42113175381354323
753,7323,['C(min)' 'G(min)' 'Eb(maj)' 'G(min)'],0.4277607241489918
754,7324,['C(min)' 'G(min)' 'V' 'C(min)'],0.43391551233529946
755,7327,['vi' 'Bb(maj)' 'G(min)' 'vi'],0.4312504527101837
756,7359,['A(maj)' 'vi' 'IV' 'A(maj)'],0.4195534688607873
757,7394,['IV' 'Bb(maj)' 'G(min)' 'V'],0.4108662669424926
758,7396,['C(min)' 'G(min)' 'IV' 'C(min)'],0.4352794604311694
759,7397,['C(min)' 'G(min)' 'IV' 'C(min)'],0.4352794604311694
760,7398,['G(min)' 'IV' 'C(min)' 'G(min)'],0.42971940169240375
761,7399,['G(min)' 'IV' 'C(min)' 'G(min)'],0.42971940169240375
762,7400,['G(min)' 'IV' 'C(min)' 'G(min)'],0.42971940169240375
763,7406,['Bb(maj)' 'IV' 'I' 'G(min)'],0.40794323747724
764,7407,['Bb(maj)' 'IV' 'I' 'G(min)'],0.40794323747724
765,7408,['Bb(maj)' 'IV' 'I' 'G(min)'],0.40794323747724
766,7430,['C(min)' 'I' 'vi' 'IV'],0.4201758789250114
767,7431,['vi' 'IV' 'C(min)' 'IV'],0.4262710047018023
768,7432,['IV' 'I' 'G(min)' 'C(min)'],0.4133848819513174
769,7433,['ii' 'I' 'G(min)' 'C(min)'],0.425256385443743
770,7437,['I' 'G(min)' 'C(min)' 'V'],0.4085748128026427
771,7438,['V' 'ii' 'I' 'G(min)'],0.40827142521601745
772,7439,['I' 'G(min)' 'C(min)' 'G(min)'],0.4246980797349085
773,7463,['C(min)' 'F(min)' 'G(min)' 'C(min)'],0.4448311469154518
774,7466,['D(maj)' 'iii' 'D(maj)' 'V'],0.40876164162584955
775,7497,['ii' 'D(maj)' 'vi' 'IV'],0.4305461630045424
776,7498,['IV' 'V' 'vi' 'IV'],0.41042525230069865
777,7501,['G(min)' 'C(min)' 'V' 'G(min)'],0.4173850500356267
778,7502,['G(min)' 'C(min)' 'Bb(maj)' 'G(min)'],0.4192011195642451
779,7531,['E(maj)' 'V' 'C(min)' 'V'],0.4057181292419459
780,7532,['C(min)' 'V' 'C(min)' 'V'],0.41324976543355246
781,7533,['C(min)' 'V' 'I' 'C(min)'],0.41438040577307195
782,7540,['IV' 'Eb(maj)' 'IV' 'C(min)'],0.4093806456347224
783,7541,['Eb(maj)' 'C(min)' 'IV' 'C(min)'],0.4163140833324443
784,7550,['IV' 'C(min)' 'F(min)' 'C(min)'],0.4240897658451816
785,7551,['iii' 'E(maj)' 'iii' 'I'],0.4205304514819761
786,7555,['G(min)' 'IV' 'ii' 'G(min)'],0.4265565591664534
787,7559,['ii' 'G(min)' 'IV' 'G(min)'],0.4113018631833865
788,7561,['IV' 'ii' 'I' 'G(min)'],0.40707680184964684
789,7562,['D(maj)' 'E(maj)' 'iii' 'D(maj)'],0.44324768875878023
790,7563,['D(maj)' 'I' 'V' 'D(maj)'],0.4103123478253511
791,7564,['vi' 'iii' 'V' 'vi'],0.40707137742628324
792,7575,['I' 'iii' 'V' 'A(maj)'],0.40993934939285065
793,7586,['Eb(maj)' 'IV' 'D(maj)' 'G(min)'],0.41680616079217864
794,7614,['D(maj)' 'A(maj)' 'vi' 'IV'],0.43541559008109043
795,7638,['vi' 'IV' 'vi' 'IV'],0.41742405023397633
796,7640,['D(maj)' 'iii' 'E(maj)' 'IV'],0.424058848927312
797,7643,['E(maj)' 'IV' 'I' 'IV'],0.4087222871237359
798,7662,['E(maj)' 'iii' 'I' 'D(maj)'],0.4241178351487361
799,7664,['C(min)' 'D(maj)' 'V' 'IV'],0.4193143113393466
800,7665,['IV' 'I' 'C(min)' 'D(maj)'],0.41059835521284294
801,7743,['V' 'G(min)' 'D(maj)' 'ii'],0.42006350919628593
802,7747,['G(min)' 'V' 'G(min)' 'ii'],0.4286182973046065
803,7748,['ii' 'IV' 'C(min)' 'Ab(maj)'],0.40448931121623
804,7749,['C(min)' 'Ab(maj)' 'F(min)' 'C(min)'],0.43922532480593796
805,7767,['I' 'IV' 'G(min)' 'C(min)'],0.411708847095507
806,7768,['Bb(maj)' 'Eb(maj)' 'G(min)' 'C(min)'],0.45162443164753163
807,7769,['Eb(maj)' 'G(min)' 'C(min)' 'I'],0.4268798976609821
808,7780,['C(min)' 'Eb(maj)' 'Bb(maj)' 'V'],0.40820289188238185
809,7782,['Eb(maj)' 'Bb(maj)' 'V' 'G(min)'],0.41805579819517447
810,7798,['I' 'Bb(maj)' 'G(min)' 'vi'],0.4232565835770978
811,7800,['IV' 'E(maj)' 'I' 'IV'],0.408970727873396
812,7862,['B(min)' 'V' 'I' 'IV'],0.40654687859738564
813,7865,['Bb(maj)' 'V' 'I' 'IV'],0.4138390687306506
814,7872,['ii' 'I' 'F(min)' 'IV'],0.41708215683412553
815,7873,['iii' 'vi' 'ii' 'IV'],0.4320900383624898
816,7894,['IV' 'I' 'C(min)' 'IV'],0.4119771316555657
817,7943,['iii' 'ii' 'V' 'vi'],0.4196274951908548
818,7944,['iii' 'IV' 'V' 'vi'],0.4059261521366154
819,7958,['D(maj)' 'V' 'I' 'G(min)'],0.4112210454699945
820,7965,['vi' 'iii' 'G(min)' 'I'],0.40649113718694563
821,7968,['iii' 'G(min)' 'I' 'G(min)'],0.42283672065045524
822,7969,['G(min)' 'IV' 'I' 'G(min)'],0.40910982638138665
823,8016,['iii' 'ii' 'F(min)' 'I'],0.41247140025216894
824,8017,['C(min)' 'ii' 'G(min)' 'C(min)'],0.4436898066276661
825,8018,['D(maj)' 'ii' 'A(maj)' 'G(min)'],0.41467414727144386
826,8019,['A(maj)' 'G(min)' 'C(min)' 'G(min)'],0.443863734351405
827,8020,['ii' 'A(maj)' 'G(min)' 'C(min)'],0.43680644535529295
828,8041,['D(maj)' 'IV' 'D(maj)' 'IV'],0.4270150717739732
829,8049,['I' 'D(maj)' 'I' 'D(maj)'],0.40975491367714956
830,8050,['V' 'iii' 'I' 'IV'],0.4113868491882448
831,8051,['vi' 'iii' 'I' 'IV'],0.4177190737624756
832,8056,['C(min)' 'IV' 'V' 'C(min)'],0.4088483601435826
833,8075,['IV' 'D(maj)' 'G(min)' 'I'],0.40823479480221375
834,8077,['D(maj)' 'G(min)' 'I' 'G(min)'],0.42331048273022104
835,8111,['iii' 'vi' 'ii' 'V'],0.4068761517130045
836,8124,['ii' 'vi' 'A(maj)' 'IV'],0.4166515448862362
837,8141,['I' 'C(min)' 'D(maj)' 'ii'],0.4118568586377138
838,8149,['ii' 'Bb(maj)' 'I' 'G(min)'],0.4173617668727636
839,8169,['iii' 'ii' 'I' 'V'],0.4074828388520014
840,8197,['iii' 'IV' 'V' 'vi'],0.4059261521366154
841,8216,['G(min)' 'V' 'I' 'G(min)'],0.40926907013368313
842,8222,['G(min)' 'V' 'I' 'G(min)'],0.40926907013368313
843,8244,['V' 'vi' 'A(maj)' 'IV'],0.40444500227466823
844,8262,['C(min)' 'Eb(maj)' 'C(min)' 'I'],0.42863854354439274
845,8267,['Bb(maj)' 'I' 'F(min)' 'C(min)'],0.4271881314859998
846,8289,['G(min)' 'IV' 'I' 'G(min)'],0.40910982638138665
847,8371,['Ab(maj)' 'C(min)' 'V' 'C(min)'],0.41302314399746104
848,8372,['F(min)' 'Ab(maj)' 'C(min)' 'V'],0.41525376038366124
849,8374,['A(maj)' 'D(maj)' 'ii' 'IV'],0.43971443486834677
850,8404,['IV' 'C(min)' 'I' 'IV'],0.40677402797170464
851,8406,['Ab(maj)' 'IV' 'C(min)' 'IV'],0.4242074112908716
852,8407,['IV' 'C(min)' 'Eb(maj)' 'IV'],0.40644121179166753
853,8409,['Eb(min)' 'D(maj)' 'G(min)' 'A(maj)'],0.42595462441078646
854,8413,['iii' 'vi' 'ii' 'V'],0.4068761517130045
855,8429,['vi' 'iii' 'V' 'C(min)'],0.4136950783106203
856,8443,['V' 'A(maj)' 'vi' 'IV'],0.4263278351952154
857,8444,['IV' 'V' 'vi' 'IV'],0.41042525230069865
858,8446,['vi' 'IV' 'V' 'A(maj)'],0.4063715939052809
859,8510,['C(min)' 'Bb(maj)' 'IV' 'C(min)'],0.42836182560882136
860,8511,['C(min)' 'Bb(maj)' 'IV' 'C(min)'],0.42836182560882136
861,8515,['IV' 'D(maj)' 'G(min)' 'I'],0.40823479480221375
862,8525,['D(maj)' 'V' 'I' 'IV'],0.41752084560698854
863,8526,['IV' 'V' 'ii' 'D(maj)'],0.4170255126824208
864,8529,['C(min)' 'B(maj)' 'F(min)' 'C(min)'],0.4354811770562557
865,8533,['iii' 'IV' 'V' 'vi'],0.4059261521366154
866,8539,['Bb(maj)' 'IV' 'V' 'C(min)'],0.4118306592726438
867,8561,['IV' 'V' 'G(min)' 'IV'],0.41939332513856775
868,8562,['IV' 'G(min)' 'I' 'IV'],0.415734688274468
869,8581,['ii' 'iii' 'ii' 'V'],0.40599984816859047
870,8583,['G(min)' 'ii' 'I' 'G(min)'],0.41992143305285445
871,8585,['G(min)' 'ii' 'IV' 'C(min)'],0.4146248664664598
872,8587,['I' 'G(min)' 'ii' 'G(min)'],0.42162345620450675
873,8588,['IV' 'G(min)' 'ii' 'G(min)'],0.4236635072220437
874,8589,['G(min)' 'ii' 'IV' 'G(min)'],0.40854902708226876
875,8596,['vi' 'A(maj)' 'D(maj)' 'ii'],0.4177848587081043
876,8600,['E(maj)' 'iii' 'vi' 'D(maj)'],0.4409191482299022
877,8663,['IV' 'ii' 'I' 'G(min)'],0.40707680184964684
878,8674,['IV' 'G(min)' 'I' 'IV'],0.415734688274468
879,8675,['IV' 'I' 'G(min)' 'IV'],0.41354396653389996
880,8676,['IV' 'I' 'G(min)' 'IV'],0.41354396653389996
881,8712,['Bb(maj)' 'D(maj)' 'ii' 'V'],0.41883854250620706
882,8714,['F(min)' 'Bb(maj)' 'D(maj)' 'ii'],0.4268614416828103
883,8756,['vi' 'iii' 'I' 'D(maj)'],0.41376988506052115
884,8797,['IV' 'ii' 'G(min)' 'I'],0.40784339427459704
885,8803,['IV' 'ii' 'I' 'G(min)'],0.40707680184964684
886,8805,['I' 'IV' 'ii' 'G(min)'],0.40454713553570243
887,8809,['iii' 'ii' 'I' 'V'],0.4074828388520014
888,8814,['Bb(maj)' 'I' 'ii' 'G(min)'],0.4214737784072989
889,8845,['C(min)' 'Eb(maj)' 'IV' 'C(min)'],0.4313024686458038
890,8857,['iii' 'IV' 'ii' 'V'],0.408884928637885
891,8869,['ii' 'iii' 'Bb(maj)' 'IV'],0.4187001433885702
892,8898,['vi' 'E(maj)' 'iii' 'IV'],0.42217298086043775
893,8904,['IV' 'Eb(maj)' 'D(maj)' 'ii'],0.41594820020214746
894,8909,['IV' 'ii' 'I' 'G(min)'],0.40707680184964684
895,8915,['Bb(maj)' 'D(maj)' 'I' 'G(min)'],0.4225455109555718
896,8916,['G(min)' 'A(maj)' 'I' 'G(min)'],0.41815752126345995
897,8917,['Bb(maj)' 'Gb(maj)' 'D(maj)' 'G(min)'],0.4079479725475065
898,8920,['D(maj)' 'I' 'G(min)' 'A(maj)'],0.4370871130026189
899,8921,['A(maj)' 'I' 'G(min)' 'A(maj)'],0.4393861025625427
900,8924,['A(maj)' 'D(maj)' 'I' 'V'],0.40740651103891995
901,8938,['vi' 'A(maj)' 'V' 'IV'],0.41403738613560076
902,8979,['iii' 'IV' 'V' 'vi'],0.4059261521366154
903,8980,['iii' 'IV' 'V' 'vi'],0.4059261521366154
904,8981,['iii' 'IV' 'V' 'vi'],0.4059261521366154
905,8982,['iii' 'IV' 'V' 'vi'],0.4059261521366154
906,8983,['vi' 'iii' 'V' 'vi'],0.40707137742628324
907,8984,['iii' 'IV' 'V' 'vi'],0.4059261521366154
908,8988,['vi' 'D(maj)' 'G(min)' 'A(maj)'],0.4422552883311026
909,9003,['D(maj)' 'ii' 'iii' 'IV'],0.4264418214869722
910,9004,['IV' 'F(min)' 'Bb(maj)' 'C(min)'],0.4079494992137563
911,9006,['F(min)' 'Bb(maj)' 'C(min)' 'I'],0.4166199009226786
912,9026,['IV' 'ii' 'G(min)' 'I'],0.40784339427459704
913,9027,['I' 'IV' 'ii' 'G(min)'],0.40454713553570243
914,9041,['iii' 'A(maj)' 'vi' 'D(maj)'],0.44849648715607254
915,9049,['V' 'ii' 'D(maj)' 'IV'],0.42595587833492354
916,9110,['F(min)' 'V' 'C(min)' 'V'],0.40517050468067917
917,9111,['C(min)' 'V' 'C(min)' 'V'],0.41324976543355246
918,9119,['V' 'G(min)' 'F(min)' 'G(min)'],0.41504599175091833
919,9123,['G(min)' 'F(min)' 'G(min)' 'I'],0.4184184155596617
920,9133,['vi' 'D(maj)' 'ii' 'IV'],0.42531015148209794
921,9148,['C(min)' 'iii' 'D(maj)' 'V'],0.40779223111372226
922,9152,['I' 'C(min)' 'iii' 'D(maj)'],0.4163143224975005
923,9167,['ii' 'vi' 'I' 'G(min)'],0.41227321428087965
924,9180,['A(maj)' 'I' 'V' 'A(maj)'],0.41986287494267927
925,9208,['Eb(maj)' 'Bb(maj)' 'IV' 'G(min)'],0.4164587350604048
926,9215,['D(maj)' 'A(maj)' 'D(maj)' 'V'],0.4122303709006469
927,9245,['G(min)' 'V' 'I' 'IV'],0.4138202955711383
928,9281,['V' 'vi' 'ii' 'D(maj)'],0.4226231242455818
929,9282,['ii' 'D(maj)' 'V' 'ii'],0.41520693217912796
930,9283,['vi' 'ii' 'vi' 'ii'],0.4277157304036262
931,9284,['vi' 'ii' 'V' 'ii'],0.4073142018530581
932,9285,['vi' 'ii' 'V' 'vi'],0.41186604148016276
933,9330,['I' 'D(maj)' 'V' 'A(maj)'],0.41119741676930865
934,9331,['Ab(maj)' 'Bb(maj)' 'Eb(maj)' 'IV'],0.416177224395848
935,9332,['IV' 'I' 'G(min)' 'IV'],0.41354396653389996
936,9364,['iii' 'ii' 'D(maj)' 'V'],0.4148937593092538
937,9368,['IV' 'iii' 'ii' 'D(maj)'],0.42190444914291964
938,9372,['iii' 'vi' 'V' 'vi'],0.40993093764933186
939,9374,['vi' 'D(maj)' 'ii' 'IV'],0.42531015148209794
940,9381,['Bb(maj)' 'Eb(maj)' 'C(min)' 'V'],0.4287093100058359
941,9383,['vi' 'D(maj)' 'ii' 'IV'],0.42531015148209794
942,9384,['I' 'V' 'vi' 'A(maj)'],0.41120584019589934
943,9387,['ii' 'vi' 'D(maj)' 'ii'],0.4220415226430385
944,9401,['G(min)' 'Eb(maj)' 'ii' 'D(maj)'],0.449312747241876
945,9449,['vi' 'iii' 'V' 'C(min)'],0.4136950783106203
946,9450,['C(min)' 'F(min)' 'V' 'C(min)'],0.4232895516164187
947,9451,['C(min)' 'F(min)' 'V' 'C(min)'],0.4232895516164187
948,9452,['F(min)' 'V' 'C(min)' 'V'],0.40517050468067917
949,9480,['iii' 'IV' 'V' 'A(maj)'],0.4179636724857946
950,9482,['C(min)' 'Eb(maj)' 'Ab(maj)' 'V'],0.4052933309688068
951,9485,['Eb(maj)' 'Ab(maj)' 'V' 'IV'],0.4157519473591425
952,9499,['G(min)' 'Bb(maj)' 'G(min)' 'I'],0.4247610868056164
953,9540,['D(maj)' 'I' 'D(maj)' 'IV'],0.422917919355678
954,9547,['ii' 'I' 'ii' 'G(min)'],0.4114419492257214
955,9554,['Bb(maj)' 'ii' 'I' 'G(min)'],0.42029038090233267
956,9555,['G(min)' 'ii' 'I' 'G(min)'],0.41992143305285445
957,9601,['D(maj)' 'IV' 'V' 'vi'],0.4059489897378035
958,9611,['Bb(maj)' 'IV' 'I' 'G(min)'],0.40794323747724
959,9613,['Bb(maj)' 'G(min)' 'I' 'G(min)'],0.422947551168936
960,9626,['A(maj)' 'vi' 'D(maj)' 'V'],0.4046597840678702
961,9628,['Bb(maj)' 'A(maj)' 'vi' 'D(maj)'],0.45024148059852415
962,9660,['G(min)' 'B(min)' 'I' 'G(min)'],0.41517454435931356
963,9663,['iii' 'vi' 'ii' 'V'],0.4068761517130045
964,9693,['G(min)' 'IV' 'I' 'G(min)'],0.40910982638138665
965,9706,['V' 'Bb(maj)' 'I' 'G(min)'],0.4065644919827724
966,9707,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
967,9708,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
968,9709,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
969,9711,['ii' 'I' 'ii' 'G(min)'],0.4114419492257214
970,9763,['C(min)' 'I' 'F(min)' 'C(min)'],0.42381623815387504
971,9791,['IV' 'V' 'D(maj)' 'IV'],0.4061629723610568
972,9808,['IV' 'C(min)' 'I' 'G(min)'],0.40445331948602187
973,9809,['ii' 'IV' 'C(min)' 'I'],0.4095880483768162
974,9810,['G(min)' 'V' 'ii' 'IV'],0.42819488163387665
975,9811,['C(min)' 'I' 'G(min)' 'ii'],0.4227843487760259
976,9817,['iii' 'IV' 'V' 'vi'],0.4059261521366154
977,9818,['iii' 'IV' 'V' 'vi'],0.4059261521366154
978,9869,['D(maj)' 'iii' 'D(maj)' 'V'],0.40876164162584955
979,9893,['D(maj)' 'E(maj)' 'F(min)' 'C(min)'],0.43878213908994573
980,9894,['D(maj)' 'E(maj)' 'F(min)' 'C(min)'],0.43878213908994573
981,9895,['E(maj)' 'F(min)' 'C(min)' 'G(min)'],0.43579998950202026
982,9896,['A(maj)' 'Eb(maj)' 'C(min)' 'G(min)'],0.4478107812389492
983,9897,['E(maj)' 'F(min)' 'C(min)' 'G(min)'],0.43579998950202026
984,9924,['IV' 'ii' 'G(min)' 'I'],0.40784339427459704
985,9925,['IV' 'ii' 'G(min)' 'I'],0.40784339427459704
986,9927,['I' 'IV' 'ii' 'G(min)'],0.40454713553570243
987,9928,['I' 'IV' 'ii' 'G(min)'],0.40454713553570243
988,9930,['iii' 'D(maj)' 'I' 'V'],0.4060436805607927
989,9935,['iii' 'ii' 'F(min)' 'V'],0.4203527946324734
990,9936,['ii' 'F(min)' 'V' 'vi'],0.4095789650523434
991,9945,['G(min)' 'V' 'G(min)' 'V'],0.4055905523011368
992,9974,['C(min)' 'G(min)' 'I' 'V'],0.4082825285902129
993,9977,['I' 'G(min)' 'I' 'G(min)'],0.40614429030932536
994,9978,['I' 'G(min)' 'C(min)' 'V'],0.4085748128026427
995,9980,['I' 'V' 'C(min)' 'G(min)'],0.40554269903339996
996,9981,['C(min)' 'G(min)' 'I' 'V'],0.4082825285902129
997,9989,['G(min)' 'I' 'G(min)' 'C(min)'],0.42585896559605957
998,9992,['V' 'C(min)' 'G(min)' 'I'],0.4044007859319234
999,10002,['iii' 'D(maj)' 'I' 'V'],0.4060436805607927
1000,10017,['Bb(maj)' 'G(min)' 'F(min)' 'I'],0.41424538213391243
1001,10031,['I' 'V' 'G(min)' 'IV'],0.410703665404334
1002,10042,['V' 'vi' 'I' 'IV'],0.40558786075464337
1003,10044,['IV' 'V' 'vi' 'IV'],0.41042525230069865
1004,10045,['IV' 'V' 'vi' 'IV'],0.41042525230069865
1005,10060,['iii' 'vi' 'V' 'vi'],0.40993093764933186
1006,10061,['I' 'C(min)' 'D(maj)' 'G(min)'],0.41187312476450016
1007,10062,['G(min)' 'I' 'D(maj)' 'G(min)'],0.4109559728649175
1008,10063,['I' 'IV' 'ii' 'G(min)'],0.40454713553570243
1009,10064,['G(min)' 'I' 'C(min)' 'D(maj)'],0.42937552057257145
1010,10065,['D(maj)' 'G(min)' 'I' 'D(maj)'],0.4374338022235778
1011,10079,['IV' 'D(maj)' 'IV' 'C(min)'],0.4067558449904933
1012,10086,['D#(maj)' 'G(min)' 'I' 'C(min)'],0.4088676774995641
1013,10107,['Bb(maj)' 'I' 'C(min)' 'ii'],0.4290379636075052
1014,10108,['G(min)' 'V' 'G(min)' 'ii'],0.4286182973046065
1015,10127,['I' 'D(maj)' 'V' 'D(maj)'],0.4048230256405405
1016,10128,['D(maj)' 'V' 'G(min)' 'I'],0.4126972942253518
1017,10130,['G(min)' 'V' 'I' 'IV'],0.4138202955711383
1018,10131,['I' 'IV' 'G(min)' 'ii'],0.40892786433157247
1019,10132,['V' 'D(maj)' 'G(min)' 'V'],0.4128283174495635
1020,10186,['vi' 'ii' 'D(maj)' 'IV'],0.4269735926481676
1021,10187,['iii' 'B(min)' 'vi' 'D(maj)'],0.4432632893076508
1022,10188,['E(maj)' 'iii' 'B(min)' 'vi'],0.4080098369001152
1023,10203,['D(maj)' 'IV' 'V' 'vi'],0.4059489897378035
1024,10221,['C(min)' 'Bb(maj)' 'V' 'C(min)'],0.42492248343736366
1025,10251,['I' 'V' 'vi' 'IV'],0.40507022189577924
1026,10260,['D(maj)' 'ii' 'vi' 'D(maj)'],0.44258399024895995
1027,10262,['vi' 'D(maj)' 'V' 'vi'],0.4101529553614641
1028,10267,['Bb(maj)' 'ii' 'I' 'G(min)'],0.42029038090233267
1029,10269,['ii' 'I' 'G(min)' 'vi'],0.4178337126677904
1030,10306,['A(maj)' 'D(maj)' 'I' 'V'],0.40740651103891995
1031,10307,['IV' 'vi' 'V' 'A(maj)'],0.41202152887596905
1032,10352,['vi' 'D(maj)' 'V' 'vi'],0.4101529553614641
1033,10354,['vi' 'D(maj)' 'V' 'vi'],0.4101529553614641
1034,10367,['E(maj)' 'I' 'V' 'A(maj)'],0.40713427076971115
1035,10368,['iii' 'I' 'V' 'A(maj)'],0.4140177594277734
1036,10369,['F(min)' 'B(maj)' 'D(maj)' 'G(min)'],0.4120575575605663
1037,10370,['G(min)' 'Eb(maj)' 'IV' 'G(min)'],0.41573848115328704
1038,10371,['Eb(maj)' 'D(maj)' 'IV' 'G(min)'],0.4127683979074907
1039,10377,['I' 'D(maj)' 'vi' 'IV'],0.4189523604389867
1040,10378,['I' 'V' 'vi' 'IV'],0.40507022189577924
