id,optimal_window,score
tzjl2VUCR64XhxKY,8,10632.476513997026
891C45L5wh1jWB8k,4,15315.829930115004
PsGox7jEx6PdYs0U,6,6639.320385072202
sMhvoMHvIIUqV16C,4,2887.529083541547
Pi8hOiEcaTjn0Zdu,3,6203.832732678143
GfX4TbSSXDPkcD1R,9,4206.116866463978
ucGkIfaodWwKt66N,3,0.0
kjN5QSqcBq1VETXC,6,9586.620557401653
ulsg6xBW1aof40Tg,3,0.0
EGTRSajb5bsPnRcu,3,4205.116866463978
ZVrcbay7i61ofbEE,9,9772.781865723831
XF45lDfwnf68egTR,3,3875.734862068932
QgZagQBURjcABuaB,3,0.0
Xbn8ayHwptmL5Nix,12,10663.033810927767
L3Kp1jbgQ610Ug6z,9,10662.033810927767
Ah92EyqyCEbDqI93,3,0.0
o3NqTBvRHb2Qtnvd,3,0.0
KGpmpvbSTwYimPVU,12,7478.029474006733
AwRnfilV0vVs0z1n,6,6886.3434067761955
sX2lx1jrg2iFPImZ,6,18363.56596642204
exv5jaeiCz0L7r5q,3,0.0
zIJ3lCzSqNIMvm8h,3,9528.504018275133
KSu8E6qfEVLotONZ,9,5488.105143623144
RfyZW9445WyeHPgN,6,7160.209735495489
OoIdqiKeiVPhmtqt,8,3820.113034719745
6YqwkTIvABqcCN6d,3,0.0
G7IQNisDMxk2WgCr,3,0.0
va5sT146CNyq3rkK,4,4269.680651953942
hnTVpobhpi2AOPnH,6,10279.15287191202
GD0SFxmP01t5c94f,6,1.0
all1DbSnDD12RYi9,6,3822.113034719745
6MVF7jUt767aycNZ,3,0.0
Dv4dceNGOswzIDow,6,4269.680651953942
fz3pngY2x3jrQGNF,8,9643.99168618484
tw6Z9JF1xXTdjx8M,4,1.0
W0FUyky4Nio2kPjx,3,0.0
5Zr9mLBx81JrFawM,32,4205.116866463978
cwqPLtmHEpvTPKar,6,1.0
OzETUcnnQEF9OeTY,3,0.0
e3zCru6FOZX7hynO,6,17372.45515120245
97qIM1TZ0i9vATnH,6,4272.680651953942
B5r5StZ5EwPxxJGR,3,0.0
HUDAOyfqqxchWfqe,9,4272.680651953942
dWEMUFCFLVVAudEg,6,7054.623342379572
yE5furqfLpGTlvKj,6,11884.350007579309
xmjcN59coXtxwtBn,3,0.0
2qqmvNboJcVtDHo2,12,4205.116866463978
FpBzB0z5oqR3RItU,9,10662.033810927767
PZ5hPyNGGjcUNwK5,3,0.0
rDxEYnJrUFI7uKW1,4,2886.529083541547
8ogW7HA6d80thSpj,3,0.0
vfLtfvDtgVjDUrfU,9,3823.113034719745
GGygQSGD3R9CXV3D,6,16157.030659533251
0cgM7Ltn041hF7Vi,3,0.0
7HZECfG1HpiwD9LY,3,0.0
sac0XgiEuDTQV6TJ,8,11884.350007579309
YDNDfp75qhZqV0t8,9,4272.680651953942
NaOr3dJ2cWvOCaxB,3,6498.42091554646
EccvlyNtdTAoJVc5,16,5488.105143623144
m3A1n71FluL74fE6,4,5488.105143623144
98TBQhhKmwVBGuuU,3,0.0
v8uW1elbaHBe1fDW,6,1.0
BHOum3BDlBBFHrqp,6,5488.105143623144
u8vcOidwAr7q4XFt,9,2886.529083541547
woD9h0ZZGEVp3icU,24,4205.116866463978
Y2QBjLjjqQ9JJXPf,4,8011.695388957309
qob8Z8qGt0UR4JAs,3,4269.680651953942
6x3Tp26Lh0qwW5PS,8,4272.680651953942
VD5sC8Vbck6IgkX3,6,5621.607920027881
MhVnFw0EXYbZtipO,3,0.0
gpBbrlL5zHQqXlzf,9,1590.8573802255992
XNHucWSkd38dIArA,6,3.0
JErdDAXcOTmC81xA,6,4272.680651953942
GcpaRp06Cpmdcfh0,3,5621.607920027881
omaSzf4NWXHSGQkG,9,14962.962651740418
EKQsDJ5bfsxZMnin,3,0.0
EMUxCk01Oto4ZaCy,6,5488.105143623144
U9MiiAtyxXOIvadg,3,0.0
XjvKutDOiRWUzIAC,4,7156.209735495489
9erR8BCtcPOL7OVx,9,4272.680651953942
kVSkXprwqyKm2lDJ,12,10662.033810927767
wzDMcadBxDUb6QeK,12,2886.529083541547
aRCGx4nhV5PviN9S,3,0.0
nnNsFoVYM8cWBsax,4,6028.4588395972805
NUPRnfJO0k9xflym,6,4269.680651953942
wFTXLv8cgZBngi7V,3,4273.680651953942
yANHL8agStxfOJQQ,3,4272.680651953942
7QoiimuyepDoA4lm,4,3739.0147370033665
Bm0Bi69ePaKNdI9d,6,4272.680651953942
r4ke4zpyHo1U6JXv,6,5484.105143623144
CPhXLjmBIP6rMFTt,3,0.0
qZTQ591eh3I5Q6j9,16,9772.781865723831
go2RrayvzdsiUEdt,6,4272.680651953942
vOoKd6fbYUzi5B6M,8,4272.680651953942
zVrq3MhqZnDFCEiw,6,1.0
NrBGjmONEaQ4TwNt,6,4273.680651953942
wsLhia43DC6UYXBP,8,4269.680651953942
1H9S1Revr7AgkOq2,3,0.0
5Vi83WE1FhYD3whi,9,10662.033810927767
ptheZcpbpXzilkW2,3,0.0
Cmn8byI4iNRGjc5M,4,6638.320385072202
m9wka0OQAhp3bxU4,3,0.0
IZPJOHox1GgLaFEO,9,5488.105143623144
WKo69iGkkkCY3kG2,3,0.0
GA9Zc9ngMaDcU39A,9,6613.2113464930035
XG4M2T6yYJ6hLGsf,16,8410.233732927956
Qol4YPOev7PLowhd,3,0.0
EOH5s69uI3JMtxfs,3,1.0
bMKb7fsBoyqk8QKP,6,1299.1843205090654
mto4PdERBeoD9ics,6,7397.29824036492
FTOdBtBV3TaSqCT3,3,0.0
LKksCa4xz6Ir3i01,6,10867.616670777501
VgsgOEw5KYgOGQT4,8,6498.42091554646
3isKi3B19hFTNZcS,9,4272.680651953942
L0d2CMdttISeqyDv,6,8094.793686673687
G45OZEWvtNm5NRy2,3,0.0
flFkTlt0Z5cOyXwj,3,0.0
JKKhlcHngEuPX7m1,6,7054.623342379572
kYiDhNgfpOfosNLK,3,0.0
YVJH78lxVjNucdM4,6,9643.99168618484
Cx8sjIi8f01GYim3,3,0.0
ctp1ekpdGL9Igmgs,3,0.0
B6Ds0jDbwELjlbRN,3,0.0
K1cBvniKEJB9KRrt,3,0.0
VrgVI5kw5yeYFsI9,6,14161.051727933958
k6vQBeS3drWEcYhd,3,1461.0814393489322
Vs9sf1AxIDRnVsZ5,3,0.0
7Dkf53p6FTNmvBj4,3,0.0
iIy236yzDefA1Fhd,9,4272.680651953942
62qTglJ0v9HZnzFf,3,0.0
JvF2j5UKmqQuz5yY,9,5484.105143623144
1bj2g54Ho562nDzw,3,0.0
d6YmfzXfgWJ4U7WM,3,5488.105143623144
2mFJCc2CRmchu6pr,6,4272.680651953942
v0bGIv2F0scTMetg,3,6886.3434067761955
3H9tHekjrUVRoiKp,3,0.0
MALQMYq3pH0dTmzT,8,10976.210287246287
dWkp4R0Sll8KRdeG,3,0.0
qFdbK7eY8uQtYkxs,3,0.0
MxqVIMYS7PgPjdwN,9,10369.786412582647
hYLNI7VruPwTivpE,3,7348.643274425624
Cl7k1xDo7R5M02vn,9,6203.832732678143
DOfbSZ0BNbLmSuPt,3,0.0
xBSWF5nNmhEWWfXj,4,4272.680651953942
m4SyHy0ZJxBCkhUQ,4,5484.105143623144
AZgzA2RqSNpaR5E9,9,3739.0147370033665
Awlykl3sFu3wWaMx,16,4205.116866463978
3fmvODGqdqU6MZ02,3,0.0
sOglcUg51Ii76UYr,3,7481.481325870209
x20Z5VEY3LscXb7h,6,5488.105143623144
pPoCx2mDg3uDh6Np,3,0.0
YWgutqt0u2a8Yx5Z,3,0.0
hAs1hpxJ5h1KdXuZ,3,3739.0147370033665
DD947T6w4RSULynt,3,0.0
ybLOgSGGzDEGdEbn,3,0.0
WAFIWIziIPINi0MC,3,0.0
E78aleAcHFGz0gkG,6,2887.529083541547
x3PGuLAZaFD6yrHz,6,5488.105143623144
nUPV2PqyUW8ATDLt,3,0.0
8Cl0WfOnk9YMljGV,3,10632.476513997026
STlfRQnwOqIPPCMs,3,0.0
gXLdPW5JCaAQZHAh,3,0.0
1WGKydKDceEw3XsM,6,5488.105143623144
c1kGhe0Db0bmK5mv,3,0.0
8ih7tjpYzmgA9O0f,3,0.0
fd0YJwKXWapysgcZ,4,3820.113034719745
6kKa0GiTTsGVHpGH,4,6028.4588395972805
1hGghiVO7nqcljmB,9,4272.680651953942
kijTiRn3WnfLk8uZ,3,0.0
sRcGH8XBfZvfDZS2,9,13859.301209355595
H4al32vTl3ng16G2,3,0.0
7JMOADDcgi0ebER2,4,4269.680651953942
MP25YlbFunVkt1Ia,16,4272.680651953942
0dOKpvL82xFoDkuj,3,1.0
gIcXHYZ2imcqY0jc,9,9772.781865723831
CF8zqjVftTUkKcDk,3,4272.680651953942
1mLDnZIzg2MBvjjQ,3,0.0
yCTV1d9wCc5tnLmP,3,0.0
O2YzbsX48D5a9iUB,6,26789.507173530277
wW8mgLrx7ExjymRu,6,5484.105143623144
ijW4ihaW2gICDZsa,3,1.0
ZYiTB97FWcpukniJ,8,4269.680651953942
5iX5K9F31ZExu6DS,6,5488.105143623144
n4HMvmyR2GxgarBK,3,0.0
oDAsL8lw4IRwDzA2,6,4272.680651953942
RI4v8Kb2VAelQtfX,6,9586.620557401653
b2CmjLAWC33YIN9f,3,0.0
7x9No4t4fwcM7cfd,3,0.0
VK0pF9ZinD7BO4PG,6,4272.680651953942
vCVgdkzSvubDpTLS,3,0.0
PwsykE3bgsZ6T2dE,6,5488.105143623144
W4PnwO61WVwwhyEm,6,4272.680651953942
5cv6OWuzMcfndLsh,12,4205.116866463978
KJlYGnLuEQWr6cUf,6,5488.105143623144
0jGfv3KjonxRVg0Z,6,2434.16011978158
A2kPtWoYKPc0L3iz,6,10664.033810927767
WEkiUghEbv6bvLqL,6,16150.138954550912
VKPF0lIwPzjWhml4,3,7481.481325870209
W9ZzI3jiNm54b3UQ,3,0.0
SEW0xNDSi2IJEa3I,3,0.0
SyU7MomFOxuoSm6f,3,4272.680651953942
Ddg8zi2tOooa4HH1,9,3820.113034719745
c5qNyFeeXepXU6Mx,3,0.0
kAu5Iw2FYWTLkqrv,3,0.0
NIjBlNOL1DlwHkV1,8,8477.79751841792
hYippqM5UfSyk2jv,3,0.0
LyT5yrhCooMGAtl9,4,5488.105143623144
Ix4G0nlIIee6cReo,6,1.0
y2Yu0Et23GjwJH3t,24,5488.105143623144
E0HiBmaryGVqVgOG,6,9586.620557401653
5rTouLOTs02f50BB,3,0.0
WojExWMWLtvc4ck0,3,0.0
ZWcXljNdpaDiW74Z,3,2886.529083541547
Bu1GIjPq54fw5CNZ,9,2679.612061829079
jG2R4WmIq1bASzwO,3,0.0
cQ2MUYPwEAJFEwTC,16,9760.785795577085
OTaX8SW5YDkQgPa3,9,3820.113034719745
pvsWNCo7avFCmNJd,9,7054.623342379572
BglGB3cIg13ws1JI,3,0.0
hwwGGtruSZYEIRM0,3,2886.529083541547
031W8ollPLnlC7mE,6,5488.105143623144
dot2RTk2ysTp9nyH,6,9284.720965412038
XwRf2k46TRREZAyA,8,11886.350007579309
QycpcFX49WS6camV,3,5621.607920027881
Qz7M2xzyaaajAt1h,3,0.0
To8mZs5TRm44wUqY,6,8025.229901183723
S3NUofnQ9zzkj7Hu,6,8258.433548219982
nY2fO3EN0UiJm2Tf,6,2679.612061829079
leGzDOIVb3SXoQAc,4,2887.529083541547
HuePbQ8roPT3p98F,6,1.0
hB82dCGIpGp0mhfy,3,0.0
h9iKipcGcw29etH6,6,9772.781865723831
k1hLiN9uzIlzhMzu,9,1.0
vqUmgaX0UQIh5NOI,3,4272.680651953942
vtSJ2MWuPwZJRAr7,3,0.0
iD6JgohGLZ7WhxFa,3,9082.83762503421
WfJFkaeoOTmtxJ9H,3,0.0
Iz9KAdbLm6cImLUj,3,4784.5120886149625
AEE627GREU3ETOpZ,3,0.0
Tb9DOFRRBGc9Y7rh,12,8545.361303907885
gJFGAJ1tGlJ3KzV1,9,8374.63422716469
f4pWAixBow2hEXaq,8,5488.105143623144
D5qp3S7orNq18NUX,3,0.0
nBqWCoVSghL26lul,3,0.0
wANoAhzrJpuDrjA9,6,9002.86429154474
Roxy3Bo63WHuuEcE,3,11884.350007579309
3wMJiAbDqn863jCi,6,13592.894900443576
DgK2P6xVsExUukxg,6,5488.105143623144
iq0hz8Apiw2wnYEA,3,0.0
BQIgXeFtTz3kN67J,4,1.0
K0AbnXYi08zhP2Lo,3,0.0
HmDgDO5HKzhZPcrH,4,9002.86429154474
q97aAGICNlTDEw0y,4,9760.785795577085
HYsGH5Vl0UOwyEev,6,4272.680651953942
SR0SOGJU8UrJVXKj,6,5488.105143623144
GDdCnfs63FSLqhtT,3,0.0
koINDRMjyis82VnL,6,7054.623342379572
6csoiuUXqULeYe2u,9,5545.7062284086705
OsTBQA4EuEXugUZ5,3,0.0
NcSUPFVpa1ZecZNf,3,0.0
Ox8Cbvs3VcKdEax5,4,9772.781865723831
SlR7IisNKFEIEwgS,12,9586.620557401653
8ACinXp8B0Wh8NPO,9,6886.3434067761955
LR5DvMeyccAGqdaw,6,4205.116866463978
NhH1kPJyMz4pcq6s,6,3820.113034719745
3nO2iqZkXam4meN1,3,0.0
BTwChLSpINEOSU5c,6,1.0
nvxFo5g3V42yyJvo,3,0.0
CvthdDYBOYkRsnNX,3,0.0
CYBymR3Uu1othtjQ,3,0.0
tmgq8SPqfqefJNh3,3,0.0
E6xyZ7sUHkxSBiIb,3,0.0
lxjXuoEX8BAx4dp0,6,4269.680651953942
oaKhdqbEH5y967s7,4,6639.320385072202
Vbr3tWFppdbflOW4,3,7481.481325870209
35XvmXWECenI2SpY,3,0.0
RoHsSri236Riyuz0,6,3822.113034719745
F5Wv3ARNNc34XF1l,9,5488.105143623144
Hn8lzy110AUSPmGb,3,0.0
BPMFZn3JkC3tJcZV,3,0.0
gX0rgtPnKPOD9qhT,6,10369.786412582647
n9Ib9fYBQc78Vtxs,6,11206.220409744172
YUMUPDGM07doiGgF,3,13049.398474411726
3w0KNRj07Ncclzq7,3,2886.529083541547
OLnyIBpePez0rKJ1,3,0.0
N0miW0bwu0zjSNxw,3,0.0
cXXS5AQcwRlU8AW0,6,1.0
URAIcNOgzdBLSIok,9,5547.758170362567
np9ajYkPkcUkjON7,3,6638.320385072202
cLdNKdKKJZoF8lf9,3,0.0
QO41p5UUGWGmiCDr,6,5484.105143623144
EkWOpfgSFKbGyPHQ,3,0.0
Lx1rD8VWGZVAmERe,3,4272.680651953942
EViEAozQLAH4QwIw,6,7481.481325870209
Fu6z26EldSQYo5YJ,3,0.0
ReGZSZFJcDQtkc2L,6,3739.0147370033665
nUN8wwrqvW9eXL6I,4,2676.197944723882
BhMYgGwg3CZO5YlI,3,0.0
yugKSCWA6RIpcbVb,6,12196.747261884435
VuxuIYhqE7UwGGPF,3,9760.785795577085
u0APhU6KIJH2u1ua,9,1461.0814393489322
N9HtB1Gj928GNHPT,4,4272.680651953942
WQF5BExSHJ5xVpDI,6,1.0
W1Ur59jq2IXll5i8,9,4272.680651953942
hfsYJrmML6vlI0Zl,6,2886.529083541547
gAbFBGJQrU3sBHW5,3,0.0
0A5hn2Tk34p1g4ZU,6,1.0
nnvwMRMz55Y1GpaJ,9,8508.137003569427
MYnOclY9awLPL8n1,6,1.0
A2DKq5jMmtGGs65Z,4,7481.481325870209
2KM7Y5cp7co9pDMT,6,4269.680651953942
dgiHEwLGdPHQVrXg,3,2869.146108533488
FrWV2ZZOphiephjr,3,4272.680651953942
NepO1Wf9IP0Vmb5R,9,5484.105143623144
Hr7MzxGRitV8bHF9,9,4273.680651953942
XP6qQrCR6Rh9MJx5,6,5488.105143623144
jjr5RgmrXcxGHw1F,6,3822.113034719745
hYZKLB5W6Pm7zUgU,6,6068.332942644245
nKf7hz2vEEm1MOuz,4,9565.955468605274
p7ObiyfEKF4u6AHs,3,0.0
HwG0MAcjdyLw9Zwe,3,0.0
KeDZlDVedDRbnBJo,12,5546.7062284086705
i4cKjOHE60yfBWyU,3,12862.867407424892
RkMm1Pmnnd5zO1ed,3,0.0
V9M8WhszufLi5SdX,4,2868.146108533488
6qkR6e0UWZfC10NK,9,2434.16011978158
yApbKju8AJuPEuj0,8,4205.116866463978
LSxG5DLm6HDlQpiX,3,0.0
U3p9ClCXtW3RlO8D,3,5484.105143623144
knKbgGCKLBsIZR7p,3,5488.105143623144
Pe8pIwVcvyIxIoaA,3,0.0
wrNlk9uIIgvHQHzZ,4,5488.105143623144
Ot1C9esQ95szm5N6,6,8545.361303907885
FLyMq0bVgZTK1NZF,3,0.0
JhQtSgJmdMHroxaB,3,7918.265263404724
MWNAVS7efxViGW3N,16,6787.289464132209
vfPpAAQhg0r0EZqK,6,5666.19830581291
4cnRTugJGfNn2bKE,6,4784.5120886149625
XxtWm402gPrx45JM,3,0.0
kRaJL2dcpl3iRVtQ,3,0.0
kmVQWk50PnbLX6r3,9,3.0
VFPaTc8ZhA9hOjOl,9,10632.476513997026
kzYkGP6Hx9JHYtPR,6,1.0
3Wmfm9LOdmBS0RzY,6,16283.64173095565
SW7S1xZaeSEJcppZ,8,5488.105143623144
kZ20Xb5mFYOXkZTB,6,3820.113034719745
1hd9txUyIm7Hls4p,3,5484.105143623144
CE0ePocSzpS1etI4,6,7478.029474006733
PWIDfSxOG9mmgyTG,6,3822.113034719745
tWI2lbQ2cOSTfbR2,3,0.0
unUu1rOtjEftXMYI,6,5490.105143623144
UtwQSv8w2b5nH5CJ,9,5489.105143623144
PMBeibQZhIGwRugk,3,14427.503774799803
CZiYovZiiDA6kdbW,3,0.0
R4qYjvSxnshAmAX7,9,5484.105143623144
MmJnj3SJiJcQRGXi,9,3739.0147370033665
oHXpFOE1KVgJZhwO,8,3820.113034719745
rSEOP0OJ3BPl5EaI,3,0.0
yFQ6sFb3PWwle75D,3,0.0
8XFO98DoSBt5SpQx,3,0.0
w6hq8ptbfXqMD3P0,4,2.0
eSh0blEHJOBZIWF9,3,2886.529083541547
1NuBLKiYN1IGBVyY,3,5621.607920027881
2hW2sOrDEGgv35s4,4,3739.0147370033665
Dau5srNbfnpxOu2Y,6,4272.680651953942
0iPAHIGYA96SWahQ,6,3823.113034719745
8YGNYJvOQ0Li0Mdn,6,1.0
k01VIlDRCzOoQz8W,6,5545.7062284086705
nv28A4eZyNDAy1St,3,0.0
lBHYEZBHol9cpAqr,6,10632.476513997026
OuH9eQhzvWEg0T78,3,4272.680651953942
MZKq7kONPktkGlmB,3,10632.476513997026
NwQiCbVrD0PpzyI0,3,0.0
J1HMRkrR8OvwRpkY,9,1.0
t0rMbg5aizvvEi0H,3,0.0
nyETNheWrYoRCjSH,6,1.0
Zc8eaNdsVGx9T2NE,9,3820.113034719745
No10CY7UesGSSVGM,3,0.0
EZys0ruFSVYIXVug,6,1.0
fCum9CXYbU1GfiJV,8,14108.801149586014
drVP9Ewv7T2aI6ag,8,9565.955468605274
t4Ggo9DEY5vtmldr,6,6203.832732678143
maqJBPXpvBIMR2eL,12,14109.246684759144
dY2AJiQss0ux9PUm,6,10908.001037026144
mnjO9JOFEukV16nK,3,13726.165639221414
AgDTCdg0tyDMwdC7,3,0.0
xpL9lgAQRsLkmEAe,3,0.0
Azcw8iZ1ufUeR8Sb,6,9894.288571981822
HDC4pS6sjdz4ArsR,6,9894.288571981822
MeaFqCLAD8BLGEhi,8,7159.209735495489
MSTMyu8obFgeYJrS,4,10911.001037026144
078ndaBUEVsmdOI3,3,0.0
A2xv1wUjyFo2G4qN,8,10664.033810927767
aTfZaubrY7is4uYh,3,0.0
5VSpqFdijillUmha,3,11884.350007579309
EjkW75tMwTOOowoF,3,0.0
cUBupJ4sILDUe5Sy,3,1.0
87p9VcDwJX14D6MA,3,0.0
xZkuIVHbrzA416qB,3,0.0
ypaWLpfAVMRyZ9am,3,0.0
9cQkHzpvWDG8KoSc,6,10663.033810927767
X6lvAelouDMus1XB,9,9689.222010087122
Fx7BLdM0XPcwWuim,3,0.0
pO04X5mPwLd6eNYf,3,0.0
FXn1paLmFmBzOZnV,3,0.0
tfqBBoHrv7G5JOuv,3,9367.819263128415
VVTS6wcgIitTyycm,3,3739.0147370033665
9mF9KWfwjvDAon2d,9,4269.680651953942
e78HNGu0o2iTT0x5,6,18171.969396952478
xKctaJgVjshcu8k7,3,2886.529083541547
uWdSaSvY7Z2F0ZdJ,6,10911.001037026144
Q6PyDRY5Bm64U59R,3,0.0
NrmflynfTKhIrQfr,3,3739.0147370033665
yxauaGv572WT49Vy,9,5545.7062284086705
pVDOOKhVmrI70MI9,4,5621.607920027881
s2HzaAmXHd8xFG3J,6,1.0
RwdI0DNigIzN88Ap,12,8545.361303907885
ZiGYp5KdaNEdplEB,4,2887.529083541547
EuI6M29XXuYnXnvX,9,9826.724786491859
tzpPeLxPmj3Oop8m,6,2886.529083541547
vUJ5E8N1OgNCN0Kq,6,5489.105143623144
YEvQu67VAuEjh8eg,3,0.0
s0gNHr0YnY93sko7,9,4205.116866463978
tXWpV7OF0Y270Gne,3,0.0
VLu3qfIjdriLOasi,6,7159.209735495489
tOY0mM4KZdP2kjsP,3,0.0
IVaFbCtkiOUav8rA,12,11884.350007579309
hQ5sesSVZq95zfXT,3,0.0
IKEsVgEXFbIw7xc0,3,0.0
tUS2uk30ob9oNuH5,4,8008.695388957309
xRqe5WxlBqEKps3f,6,2886.529083541547
nWMXB2CcuRMDZV2C,6,7159.209735495489
INASmEmlcpk1LB6J,4,4272.680651953942
ktOZA2OOIE5khlZ2,3,5489.105143623144
jq3x523UwU7BD5lq,3,0.0
f71ObCKTQqdP53oI,12,8539.361303907885
YgII1tHAaAnh14Kf,3,0.0
HUkj74HR4sl3y5FT,9,5488.105143623144
rVJQuek9o6sB6lzj,12,1.0
H5uvF0pBZgSYF6yQ,3,0.0
YoKHkHAxyM8YlG6X,9,1.0
iikCXlGeFkOkLghi,9,4205.116866463978
j1PyKsCS3wLBVFvf,3,20406.258379720857
DUzAx2YZm273gUO8,6,1941.5977930015915
7HxUlWqDEOo47U6I,4,4272.680651953942
fgEagtOznAvNeN04,3,0.0
v5TOopjpPHCPZyeF,3,3875.734862068932
RLcDknkzDHtcxtMH,6,4273.680651953942
Hw9KHXvuhckeF6aT,3,0.0
UoxmLNXFFS1n5k7U,4,5489.105143623144
fZZy2yH7Jo5kAPuP,3,0.0
QrbTJP9NmhiOe9Dh,3,0.0
86ArY34qjvi3UJDA,9,2887.529083541547
yKULNPB8DijEkqGh,8,6886.3434067761955
zKPxu12v5BGKC5QL,9,5621.607920027881
EI4e8eZu3Nxi680N,3,0.0
jW78oqM481fQtAm7,6,19415.77355190867
HJGyJHM0q2ochKcR,3,5488.105143623144
7F7KQ6YgH6uRr8ex,4,5489.105143623144
cJAkwMYoyO49NzV0,3,0.0
TUyo2k5HkQxUqgL2,6,9304.21817834289
pFmqGKAHJkx6wNtr,9,9894.288571981822
WXkq3GyiVenkYuxa,3,0.0
tJUTsMRN0u9S9RSs,6,11091.460273240173
Do1mRPVKIqouR8oL,9,4272.680651953942
ecFa2ZTHkfUh48Jt,9,4272.680651953942
yfRmSBpy7MSy5MoR,6,1.0
63NpQwxnBbEx2Gy7,3,0.0
D4vHPBIc0pHTZT4v,4,8942.562765219142
10luYVqqAyRMnE6T,8,1461.0814393489322
zfgXXIKpSwElkyMi,12,9586.620557401653
CZsoz24XDTqTsPa2,3,0.0
3jofO1OD37ZCBDvN,6,5484.105143623144
qfF8IZ83urIk4TPp,6,5484.105143623144
hU7yckCKoiTkHjwi,12,5488.105143623144
tqv1Dpgek9Uews58,4,5546.7062284086705
qLI8qIx2UNgY3rgP,3,0.0
RFfhe6oflaTJS0Ao,9,3820.113034719745
WnNfjF2uAPdMuNXW,3,0.0
Zau1wqQupaCNtx6U,3,9772.781865723831
7S8LsDYVR7fBGdoO,9,5488.105143623144
2ojWAz2MFffyhUIA,6,16150.138954550912
h7wECkGajPgeilcT,4,4269.680651953942
s53JsSN4VetQGiXe,4,4206.116866463978
J5OoyEeNCxPi7rmM,3,0.0
ym7xbc1sh3Vss26v,3,0.0
UyNVPdFYU6zULO7Z,3,0.0
2B3Q5cmUkWNJZlYp,3,0.0
UGi5iGsVzcIzfw5w,12,10369.786412582647
9mDV4ZVenH8PVEZ2,4,4272.680651953942
JVreIM2mn6glcCwu,32,4272.680651953942
Uqzx9pftl810BsJf,9,5489.105143623144
uv2OjHmkuTt78Zg7,6,5621.607920027881
DUYDIBEgccsSXlkN,3,0.0
2JV7M2ql4dFHRsEu,3,0.0
fVNw8LdvPII0QkS1,6,5545.7062284086705
c4RvQs2KHDZoy8kI,6,9772.781865723831
m0dN1gfQpORBXC6R,9,7054.623342379572
ldMCzst6pN3KgPpQ,9,7054.623342379572
jHe5ZX8VHJqXqrmD,9,2886.529083541547
p7FDCInYIE2kTwu8,8,4272.680651953942
ME9AVNcYwpF1WPYG,8,5489.105143623144
AdurCVXGxhsf3q4R,6,7159.209735495489
AP393uqwJq2Bkv2V,3,0.0
HaccCPscfvz7aD5b,8,10740.087944509414
IsQMWjjAQhyftOAt,3,0.0
LsMVAHCs6M6bKiTE,3,0.0
5Zts56nlXqv2tKNX,16,4272.680651953942
951AeiKUUikWRnGT,3,12304.521924173074
MZOJah6aXcutiSIg,3,0.0
m5VnZKdJGPhzq2MM,9,6638.320385072202
AeHadMz8nixjnKet,6,4272.680651953942
D2sOe4PkntX9SJZa,6,5489.105143623144
vOihGxPxcBFlYBaq,16,9753.785795577085
vMTaWGzi7h9qM3PV,6,5488.105143623144
qC7ceAGbRHfpunxl,3,0.0
GIVYKOHenFKuItIC,4,9082.83762503421
e2TUfiK9wKHaylb5,16,7478.029474006733
W3qPAhJ3ywjG5NRG,3,4784.5120886149625
kCszuDmEw9PTFTUf,3,4272.680651953942
esn449SXJF7KLsNy,6,4269.680651953942
WtULWDwBgpZeOZYp,4,13515.335044806867
G3zdtO4bP2D2baqb,3,0.0
JqBHWRr14XOfdAIE,6,5488.105143623144
US7wzVVcG8BvZi2i,3,4272.680651953942
A4kPxv2qA7BfTgEC,3,0.0
3onTMQhxCUlRm1qI,6,10632.476513997026
y0SNXnC7zksqDVXB,3,0.0
RgsYywFTkKi4nKrg,6,9772.781865723831
0KecADvtxCq0L0p9,3,0.0
1U1Cn5W7xZnGxnxx,3,16660.93535359431
9SNJD3dSBOeadfis,4,10369.786412582647
cPVfz6r05fo0VF2P,12,14109.246684759144
iDYEP4YOYdBf5o0c,3,0.0
c2OHwRvaBXuIbAgZ,6,1461.0814393489322
oUPsC3yNbO1kDbNv,32,5488.105143623144
HwO3sy1EyMgeJQ5h,6,5489.105143623144
WwYOybskI0qfmdOU,3,0.0
aIeQGlliKprbfc55,9,8545.361303907885
7C7hDWDS0P0FPEPi,12,10369.786412582647
ALoC99B2ldZ2laNB,3,4269.680651953942
xaJfTFxla4NcnQA9,3,9894.288571981822
aUmVy3IWNZYBGtQG,4,11908.405123475219
4qzSFulNz52Ssmxs,3,0.0
O6NQltkbVZi09pym,3,0.0
pjguIYRh4uiSVD6s,3,0.0
rq7cicYQoSfTclYy,6,5488.105143623144
5nzECpLjchBT64kr,3,0.0
JqKLCUxxXO1t8cg1,3,0.0
Bp2C0upIsbgDIj6g,3,0.0
eVvtyBPYxOZrpRsi,9,4272.680651953942
rIaqDg0ZTVh3WMBK,3,8477.79751841792
vZCcyXeLuD2eBxrT,8,18851.147611796776
osrkngau0oa9mmAi,6,3875.734862068932
jark6tVTtsel3gNB,9,4272.680651953942
vBCL9CdkDFUxPPBZ,3,13256.315496124194
oXFfQLSjhI8bKufq,6,1.0
piX9qlmW1H0J79oa,3,0.0
LiDbDQQh8XYTHZ3m,9,2886.529083541547
bSsF371oCz8FU1Mt,3,21959.78050833054
l7OkwIbKqtZpzUvQ,8,2887.529083541547
fRYQvj4DFnNxGVuv,3,0.0
