Unnamed: 0,id,artist,song,album_name,spotify_id,popularity,release,danceability,energy,key,mode,valence,tempo,duration_ms,tags,lang
32632,cv1uPV0avxhxHcEV,Sandy e Junior,Quero Você,Identidade,1RZnMBqFqSaf1ICHHKxJk9,33.0,2003,0.604,0.721,1.0,0.0,0.453,100.378,202227,"pop,pop rock,brazilian,00s",pt
32022,48vyIG91ohqquUyJ,Kraftwerk,Tour de France Etape 2,Tour De France (2009 Remastered Version),4VHTOWCMRnKAgg4a9AKdwQ,35.0,2003,0.6709999999999999,0.617,8.0,1.0,0.547,140.024,401267,"electronic,techno,electronic,synthpop,german",fr
30964,lL4SqhtkfiSNdETd,Fefe Dobson,Everything,Fefe Dobson,0QRcOtv4LE9C2QTfbbkL1e,31.0,2003,0.52,0.688,11.0,0.0,0.436,160.108,251960,"pop rock,pop,rock,mellow",en
31922,0Qb7Wk1tmjWrRvqn,Julieta Venegas,Lento,Si,2NsMwNWumJXCdTg2IZCLZ5,63.0,2003,0.762,0.745,5.0,1.0,0.804,143.965,239227,"latin,spanish,female vocalists,latin pop,pop",es
32211,kO6K4VUEcFRTLj4Q,Madonna,I'm So Stupid,American Life,2mdKGSHfYj97sPr1rjyLEp,34.0,2003,0.726,0.66,11.0,0.0,0.409,121.979,245720,"pop,electronic,dance,madonna,pop,dance,female vocalists",en
32830,fqotTYeTLpnRj3lF,Hilary Duff,So Yesterday,Metamorphosis,0J1Wfjo9H3R62yaCuuNDZX,49.0,2003,0.547,0.8320000000000001,0.0,1.0,0.7709999999999999,78.209,215333,"pop,hilary duff,female vocalists,teen pop",en
31100,qPyC1HRmel6uTaqv,Travis,Love Will Come Through,12 Memories,2izfjg0fdiyy7DJvYwHwvL,44.0,2003,0.309,0.785,11.0,0.0,0.53,159.415,220067,"britpop,indie,rock,love,alternative",en
30835,XbVYMgJatjc3It2P,Fischerspooner,The 15th,#1,3HiPpSiTyLHGdRA8OqycjR,32.0,2003,0.59,0.58,9.0,1.0,0.143,129.963,238093,"electronic,cover,electroclash,synthpop,electro",en
32302,Zmnz6K3NeKpTG08k,Sweet Trip,Chocolate Matter,velocity:design:comfort.,6AMEHNhqK1qwCEJX9UBjEQ,28.0,2003,0.413,0.928,4.0,1.0,0.184,125.994,243707,"shoegaze,2003,noise pop,download,best noise pop song ever,shoegazing bliss",en
31315,3ZrAPM9Tu2V2yKSc,Fruit Bats,When U Love Somebody,Mouthfuls,2Vy7B6YpJHfqSzMmheUfvy,55.0,2003,0.723,0.763,7.0,1.0,0.586,120.962,271160,"indie pop,sweet,indie,love,folk",en
31814,oYSesu5CXoL0xiBy,Dido,Mary's in India,Life For Rent,1A97QB99sOemWF46ZNvpmJ,23.0,2003,0.509,0.227,10.0,1.0,0.455,173.581,221400,"pop,female vocalists,dido",en
32208,7pNPl5sLNBd0mKw7,Kayah,Testosteron,Stereo Typ,4E2Bg0ui1bMfAsvXiMMymy,35.0,2003,0.743,0.807,2.0,0.0,0.581,124.0,187613,"polish,pop,female vocalists",pl
31611,MgKu3jOHL6ZH6VnZ,Ashanti,Rock Wit U (Awww Baby),Chapter II,6pWzCKTrKrwbUPzY8RLCoP,61.0,2003,0.7120000000000001,0.805,4.0,0.0,0.851,94.973,209120,"rnb,ashanti,pop,soul,female vocalists",en
32489,Gl8ZPIkQ8bnEFhcN,Britney Spears,Shadow,In The Zone,4XEQZ9OqZb6xLxKsFppO3K,35.0,2003,0.314,0.66,5.0,0.0,0.239,141.121,224880,"pop,britney spears,ballad,sad,female vocalists",en
32694,0mVqFXLovr9XQvgV,The Cardigans,Live and Learn,Long Gone Before Daylight (Remastered),3no8LQSAWfJSQdn41Ocq6A,40.0,2003,0.594,0.698,2.0,1.0,0.569,109.331,256397,"pop,rock,female vocalists,alternative,grey's anatomy",en
31602,f9KI8PCL5OoFbNX4,Martin L. Gore,I Cast a Lonesome Shadow,Counterfeit 2,14cvDRkNqcuMNLQolMpiMr,9.0,2003,0.73,0.5660000000000001,2.0,0.0,0.7170000000000001,145.98,291133,"electronic,synthpop,alternative,new wave,avantgarde pop",en
31095,15g1SpZosm7i32HW,Busted,Over Now,A Present For Everyone,70uvMWoagPhT9NeymzQxav,25.0,2003,0.529,0.885,4.0,1.0,0.293,112.064,232067,"british,punk,pop rock,ballad",en
32751,1NSnIFZAdfN8OBAJ,Thalía,Don't Look Back,Thalia,05rrfthwyyZXCOzXIo09wo,15.0,2003,0.7509999999999999,0.851,4.0,0.0,0.701,122.004,194827,"latin pop,pop latin dance crossover",en
31403,0cGbpUlhorS5ZvL7,Nelly Furtado,Childhood Dreams,Folklore,5msHOzDoKgtOZPZ5EYukAR,20.0,2003,0.332,0.413,7.0,1.0,0.0859,100.195,393067,"pop,female vocalists,singer-songwriter,ballad",en
31823,EpCqXKYYO42tIZ85,Seal,Love's Divine,Seal IV (U.S. Version),7AfzCKD11wbtbAie4IXD2A,31.0,2003,0.5770000000000001,0.527,6.0,0.0,0.228,96.101,274000,"soul,pop,seal,love",en
32009,coYiP6uoq2zIBMMh,Eliana,Festa Do Amor,Festa,5ktAnQAA0bnNBJBi2uGVYi,13.0,2003,0.75,0.947,0.0,1.0,0.965,146.064,168053,"female vocalists,pop,infantil",pt
31662,yBHmeLsIy0X9W77R,Kraftwerk,Tour de France étape 2,Tour De France (2009 Remastered Version),4VHTOWCMRnKAgg4a9AKdwQ,35.0,2003,0.6709999999999999,0.617,8.0,1.0,0.547,140.024,401267,"electronic,electronic,synthpop,german",fr
32488,7knUKeN7njtCg0GE,Camera Obscura,Lunar Sea,Underachievers Please Try Harder,6nGQQsrsi1R7rbHWhqdZcf,24.0,2003,0.4,0.506,2.0,1.0,0.299,115.149,296333,"indie pop,sail away on the ocean waves,mellow,indie,00s",en
32274,H4C3ULlJuG0NCDc4,Saves the Day,Anywhere With You,In Reverie,2kYdLFMS0LulXRqhs0BTZm,33.0,2003,0.5429999999999999,0.898,7.0,0.0,0.552,116.879,152027,"emo,pop punk,indie,angsty",en
32806,yHdRlUNwI4HX4zWN,The Cardigans,You're the Storm,Long Gone Before Daylight (Remastered),48XfFDJZcVqIde17pagdSV,40.0,2003,0.5760000000000001,0.66,9.0,1.0,0.317,107.126,233702,"pop,swedish,rock,alternative,female vocalists,pop,rock,female vocalists",en
32927,V5R31GzEAGi4mEJW,The Cardigans,Lead Me Into The Night,Long Gone Before Daylight,2W7LIBNSu6aLNdZj4YmAlu,16.0,2003,0.373,0.368,10.0,1.0,0.131,127.573,272053,"pop,female vocalists,rock,love",en
32735,LYOJNo24RJsW7if7,Luka,Baranguinha,Porta Aberta,0lQ1MvZVKwlRTPmSZnYOR2,19.0,2003,0.884,0.505,11.0,0.0,0.816,140.024,169387,"pop,brazilian,2003,2000s,female vocalists",pt
32359,gUQdKvNp4JCLM5ku,Céline Dion,Coulda Woulda Shoulda,One Heart,6dN9RiWvy4gbUc86YzUVCh,27.0,2003,0.6759999999999999,0.882,0.0,1.0,0.8240000000000001,100.063,205667,"pop,singer,celine dion",en
30893,8hHb0QU8Dyi3jZCB,Nelly Furtado,Saturdays,Folklore,6cdlCjC67jXETCtd5tIvaE,20.0,2003,0.54,0.322,7.0,1.0,0.445,89.36,124933,"acoustic,pop,female vocalists,folk,pop,female vocalists,folk",en
31493,y8K90lUVEGRkEcy1,Kylie Minogue,Time Will Pass You By,Kylie Minogue with Bonus Disc,3DlCnHj7XlViQR79kllvgt,2.0,2003,0.74,0.555,9.0,1.0,0.536,128.002,326667,"pop,dance",en
31864,0oyRcxsZqlruwJmE,The Knife,The Bridge,Deep Cuts,7dFC6V53H11XpBxt4C9AAh,15.0,2003,0.565,0.578,1.0,0.0,0.64,141.99200000000005,233453,"electronic,synthpop,swedish",INTRUMENTAL
31016,xlv2Aji1Bwixoe2g,Alizée,Tempête,Mes courants électriques,0ZX0ZRfnszwK3PpVfpIWCq,20.0,2003,0.518,0.488,9.0,0.0,0.189,130.097,280683,"french,eletronica,pop,female vocalists",fr
32556,30t0E6VjzZNzBgIN,Yellowcard,Ocean Avenue,Ocean Avenue,23oxJmDc1V9uLUSmN2LIvx,69.0,2003,0.486,0.904,6.0,0.0,0.7859999999999999,173.734,198267,"punk rock,rock,pop punk,alternative,yellowcard,punk rock,pop punk,rock",en
31347,06bDXIXGCiYMtcUy,Dave Gahan,I Need You,Paper Monsters (U.S. Version),51gzmqjHlsJooPL4jFmqJ9,12.0,2003,0.708,0.423,2.0,1.0,0.228,104.764,285773,"electronic,alternative,synthpop,new wave,electro",en
32801,0yPy85AzPZKIM0Jm,Cheyenne Kimball,One Original Thing,Aquamarine-Music From The Motion Picture,0faQ0UVHJkDF7PZZmWZODr,24.0,2003,0.634,0.889,5.0,0.0,0.59,126.889,211467,"cheyenne kimball,pop",en
32639,qzXuaO99HTHlnFHe,Magic Box,If You... - Radio Mix,If You...,1jpD1K2zRhaCIAEkIBb51U,48.0,2003,0.685,0.8759999999999999,4.0,1.0,0.8290000000000001,130.035,207747,"dance,eurodance,electronic,pop,italian",en
32430,yNE6dlCpMEw7vGQv,Melanie C,Reason,Reason,685fJN3EQ2aQX1yAk6YBXX,26.0,2003,0.655,0.91,4.0,1.0,0.92,115.696,217680,"female vocalists,melanie c,pop,singer-songwriter",en
32742,q0pEQJJa5DLA5RAw,Armor for Sleep,Dream to Make Believe,Dream to Make Believe,33kiSXAy1GBwqOh4O7v9Lv,36.0,2003,0.469,0.877,9.0,0.0,0.306,162.611,181293,"rock,alternative rock,alternative,pop punk",en
32402,4YvGkaPprqyIZnfM,Zoot Woman,Grey Day,Zoot Woman,304RTuEoxiePNKRVhIMAvk,35.0,2003,0.5720000000000001,0.7609999999999999,6.0,1.0,0.461,146.975,258093,"indie,electropop,british,merkliste,radioeins",en
31395,p93ermGSZ2AeCDob,Madonna,Intervention,American Life,7BxLHR4ApH0n4rx10KAWOo,33.0,2003,0.708,0.301,7.0,0.0,0.324,109.927,293787,"pop,00s,madonna,love,female vocalists",en
30929,Cfz9QVgF6YaYh69O,Belle & Sebastian,Dear Catastrophe Waitress,Dear Catastrophe Waitress,0WrRlCHmD7LzpJa8chDz2h,45.0,2003,0.618,0.305,3.0,0.0,0.833,105.714,183493,"indie,indie pop,twee,pop,indie,indie pop,alternative",en
31705,EoXkQkNmNFI6OkMa,Skank,Pegadas na Lua,Cosmotron,47CGfURv8k4uSBeynNj3sd,24.0,2003,0.629,0.758,9.0,1.0,0.735,128.983,274173,"pop rock,brazilian,rock,brasil,reggae,power pop",pt
31067,aLu9JLZz9Cnt2Gnu,Atomic Kitten,The Last Goodbye,Atomic Kitten,7iFaIQ9mxbQtZcyqXNrPMB,33.0,2003,0.629,0.618,6.0,1.0,0.936,83.008,188093,"pop,atomic kitten,british,female vocalists",en
31655,IrKGYCAEiC0A7Te1,Yellowcard,Believe,Ocean Avenue,7r6KgeFLSGJqbu90KJg1Bv,46.0,2003,0.348,0.939,9.0,1.0,0.585,175.843,271133,"punk rock,pop punk,rock,alternative,punk",en
32105,bTcxdTd00Ed7eFgw,Placebo,Where Is My Mind? (Xfm live version),Covers,3fR6HdcPn0VHjMBnbGvCQc,48.0,2003,0.37,0.636,5.0,1.0,0.192,155.491,224560,"alternative rock,alternative,rock,indie,britpop",en
32432,LBkuBEGhLo0usbZR,The Black Eyed Peas,Hey Mama,Elephunk,6W3c6pmDgT04I0Nk87JFyK,45.0,2003,0.866,0.875,4.0,0.0,0.927,100.171,214893,"hip-hop,dance,pop,black eyed peas,hip hop,hip-hop,pop,rnb",en
31280,iYhck5X1gZj84dUX,Sandy e Junior,Música e Paixão,Identidade,7JINNDTOHnzMGrfU2hAmX2,28.0,2003,0.41,0.621,5.0,1.0,0.393,199.84,209253,"pop,pop rock,sandy junior,brazilian rock,identidade 2003,musica e paixao",pt
31939,7t4mAKVF24qxzWup,Frejat,Túnel Do Tempo,Sobre Nós Dois e o Resto do Mundo,5JdajrOsqkuSPW1eGdUyUS,38.0,2003,0.544,0.546,0.0,1.0,0.477,92.969,226800,"frejat,pop rock,inspirational,alternativo,nacional",pt
30790,cFna6V6UgZGJnVa6,Stereophonics,I'm Alright (You Gotta Go There to Come Back),You Gotta Go There To Come Back,0BFOJcD9Bv3UchCb8KfW0P,28.0,2003,0.506,0.5670000000000001,6.0,0.0,0.406,156.06799999999996,276307,"britpop,indie rock,melancholy,rock,whiskey drinking music,5 stars",en
31313,tmOrnwt2dh8K879i,Sentidos Opuestos,Eternamente,Historias De Amor: Lo Mejor De Sentidos Opuestos,0oKAG7yekvH523sKlwuYRt,34.0,2003,0.753,0.963,6.0,1.0,0.828,130.035,242973,"pop,latin,dance,female vocalists,amor-amor",es
30924,CgDQbdXn5JMddvh0,Stacie Orrico,I Promise,Stacie Orrico,0EhqdgtayZ43jlzYTpHLdi,35.0,2003,0.5489999999999999,0.8190000000000001,7.0,1.0,0.418,80.046,257213,"pop,christian,stacie orrico,pop,female vocalists,rnb",en
31751,f6yM2heBuZih1eD3,Beyoncé,Crazy in Love,Dangerously In Love,5IVuqXILoxVWvWEPm82Jxr,72.0,2003,0.6459999999999999,0.77,2.0,0.0,0.6809999999999999,99.165,236133,"pop,rnb,beyonce,female vocalists,hip-hop",en
32307,DZAzcKDx9dfVkZTm,Alizée,J'En Ai Marre,Mes courants électriques,53ibNhfoPYBPRY8TUmKHSj,51.0,2003,0.768,0.917,8.0,1.0,0.977,124.844,307604,"french,pop,french pop,alizee,female vocalists",fr
32408,kXxn51ZrrAXwrBv1,Beyoncé,Baby Boy (feat. Sean Paul),Dangerously In Love,4WY3HyGXsWqjFRCVD6gnTe,64.0,2003,0.655,0.488,1.0,1.0,0.7909999999999999,91.025,244827,"rnb,pop",en
31661,Qjx8PXD6eFIehsp7,Moloko,100%,Statues,5AuARHRAAsPWcIgcQVAH23,24.0,2003,0.7070000000000001,0.7829999999999999,9.0,0.0,0.908,122.12,314000,"pop,groovy,electronic,cool,progressive,intense",en
32244,Kq9UoCXMw1ngH7NA,Fountains of Wayne,Stacy's Mom,Welcome Interstate Managers,27L8sESb3KR79asDUBu8nW,71.0,2003,0.774,0.75,11.0,0.0,0.925,118.015,197987,"power pop,pop,rock,alternative,fun,00s",en
31283,b3RF9eHPabPOJjG4,Hilary Duff,Inner Strength,Metamorphosis,2IxJ7wJjXqX9lj0Go9KRSn,25.0,2003,0.36,0.354,3.0,1.0,0.129,82.89299999999999,94240,"pop,female vocalists,hilary duff",en
30828,UO4uGqZKj0RLvyiU,Delta Goodrem,Throw It Away,Innocent Eyes,3NtNbcFiZmqNamBAwSOpwU,4.0,2003,0.701,0.6659999999999999,7.0,0.0,0.706,130.025,230800,"pop,female vocalists,singer-songwriter,rock",en
31728,0dCX4CmeaV6BYRSX,Welle:Erdball,1000 Weisse Lilien,Nur tote Frauen sind schön,2TFKWFJND9fSKZFEKgsPHe,14.0,2003,0.589,0.7120000000000001,0.0,0.0,0.484,151.792,281267,"synthpop,electro,synth-pop,ebm",de
32399,kXfsNNlnFHs3Ydue,Belle and Sebastian,You Don't Send Me,Dear Catastrophe Waitress,42wSwPxx4qcFEf9lHu7uQj,23.0,2003,0.787,0.696,9.0,1.0,0.924,134.99,188160,"indie,pop,twee",en
31698,b5wVKfTwohIKAO0w,Phil Collins,On My Way,Brother Bear,7wjiMdiSgsL9Vkrwb10Num,48.0,2003,0.61,0.698,7.0,1.0,0.467,102.004,220293,"soundtrack,pop,disney,phil collins",en
32490,pf9Wjdkj2OMY5Xtf,Nick Cave & The Bad Seeds,Bring It On,Nocturama,61Xoj0dPObu3YXCo8lCRAc,43.0,2003,0.328,0.552,9.0,0.0,0.679,109.056,323453,"00s,singer-songwriter,alternative,pop rock,2003,bass",en
31630,18GidKuxnu9gm1ad,The Exploding Hearts,I'm a Pretender,Guitar Romantic,60qFJiGvIKp6S8owIkCCeG,31.0,2003,0.305,0.931,2.0,1.0,0.826,81.753,151813,"punk,powerpop,power pop,pop punk",en
31557,FZJd4MiCpVOj01fr,Madonna,X-Static Process,American Life,2dA8y5fJj2ZzfUVCJ2VlZU,33.0,2003,0.38,0.271,9.0,0.0,0.315,74.85,229213,"acoustic,pop,ballad,female vocalists",en
31964,2oOacUoHsWrXurPz,Skank,Os Ofendidos,Cosmotron,3u4Qi9t1xdDXAo0ZQkvzgi,12.0,2003,0.5429999999999999,0.944,0.0,1.0,0.315,120.031,226560,"2004,rock,brasil,pop",pt
32624,Nt6MQ0V4rcTBvO1H,The Postal Service,We Will Become Silhouettes,Give Up (Deluxe 10th Anniversary Edition),73PZEtzDf4KVI2s2s2bDh2,46.0,2003,0.611,0.561,2.0,1.0,0.134,155.01,300547,"electronic,indie,indie pop,indietronica,indie,electronic,indie pop",en
31031,j6YWdoG681gsJQuF,Simple Plan,Happy Together,Freaky Friday,0heGwZLpt3n242DDOexHWp,29.0,2003,0.472,0.945,6.0,0.0,0.655,177.80900000000003,155267,"cover,punk rock,rock,pop punk",en
32381,5mqegB2eFhXYlhFX,blink-182,Here's Your Letter,blink-182,1Xccd7M3iAT1sUu68pOZU0,46.0,2003,0.408,0.933,9.0,1.0,0.6679999999999999,176.178,174659,"punk rock,pop punk,american artist,rock",en
31080,PT1Ssx6p6qtaP8QU,The Cardigans,Feathers And Down,Long Gone Before Daylight,3CGtJ8cETlmEeGjo0xUUKj,18.0,2003,0.53,0.325,11.0,1.0,0.229,131.739,270013,"pop,beautiful",en
31835,Sub4JnVDhknyMQD6,Siobhán Donaghy,Dialect,Revolution in Me,0wJuT7phghhlI3BWIe8LQt,3.0,2003,0.31,0.6970000000000001,8.0,1.0,0.413,95.971,267627,"pop,alternative,female vocalists,singer-songwriter",en
31685,27FDZuCrApvtRHXi,Westlife,To Be with You,Turnaround,4XNZWe6lIUZboWUEfidn46,35.0,2003,0.534,0.675,2.0,1.0,0.639,166.96900000000005,200533,"pop,cover,westlife,boyband",en
32001,9CjXegnVcptrG7Xv,Belinda,Princesa,Belinda,2FPYS9TwYkmEB5q1k6cHL4,32.0,2003,0.649,0.6509999999999999,2.0,1.0,0.7,151.905,225200,"latin,female vocalists,belinda,cradle of filth,pop,latin,female vocalists",es
32648,qtj1cs9UVNtbSsXD,Catedral,A tempestade e o sol,Acima do Nível do Mar,4PUuauphNj7AslujDZxydd,36.0,2003,0.516,0.933,7.0,1.0,0.589,135.92700000000002,195791,pop rock,pt
31808,mMpdr1ujDCUSa7Z0,Céline Dion,I Know What Love Is,One Heart,5Vt01gZzoyjKxh4A5tHXal,26.0,2003,0.541,0.515,4.0,1.0,0.132,103.964,268600,pop,en
31160,1JAjaUO8RyllzfQU,Kylie Minogue,Red Blooded Woman,Body Language,6vynr7u799fAV8FXcr8WM6,25.0,2003,0.698,0.78,7.0,0.0,0.847,139.023,260133,"pop,dance,female vocalists,kylie minogue,pop,dance,female vocalists",en
31398,lwHxvskNNCugnMuH,Sophie Ellis-Bextor,Mixed Up World,Shoot From The Hip,01YsQy6rIemlH196c96f16,23.0,2003,0.626,0.855,1.0,1.0,0.918,114.073,225453,"pop,dance,electropop,female vocalists,00s",en
30998,WPJqHS1ZUdqC6LWs,Sophie Ellis-Bextor,You Get Yours,Shoot From The Hip,1sgXaFxtoZljiQ38QZPMeW,4.0,2003,0.494,0.882,10.0,0.0,0.509,89.96700000000001,238160,"british,pop,dance,britpop",en
32142,gs4puuzVm8y1UmWs,John Mayer,Daughters,Heavier Things,5FPnjikbwlDMULCCCa6ZCJ,66.0,2003,0.674,0.413,2.0,1.0,0.503,124.895,237907,"acoustic,john mayer,singer-songwriter,mellow,pop",INTRUMENTAL
32128,KXZlJRhMyblJT9OT,Lionel Richie,All Night Long (All Night) - Single Version,The Definitive Collection,2Wb9ejnmy27DUTUe9YF5Ew,63.0,2003,0.7390000000000001,0.5760000000000001,1.0,1.0,0.78,108.81,260427,"pop,80s,funk",en
32877,djW5pI4XOcVN2ydD,Hilary Duff,Where Did I Go Right?,Metamorphosis,4kMtfBW2z3K8DagffViSDg,27.0,2003,0.462,0.5579999999999999,7.0,1.0,0.184,139.928,231507,"pop,hilary duff,female vocalists",en
32474,gcgd4ttF7LAeBhqB,DJ Bobo,Chihuahua,Visions,1OhfpuqKF8LM3ngn6uXnzx,45.0,2003,0.716,0.7509999999999999,11.0,1.0,0.97,89.98100000000002,181427,"pop,dance,90s,funny",en
34112,BHjwW0G4i43K88Mz,Jem,Falling For You,Finally Woken,0b1O2JYSZGYAYEeYhOjcwG,25.0,2004,0.537,0.633,2.0,0.0,0.413,88.956,257640,"pop,female vocalists,indie,electronic,female vocalists,pop,indie",en
33509,1uYgATTHHtMu9jOT,Hanson,Underneath,Underneath,65vfVmMkBs9z1K1sgviVOu,41.0,2004,0.662,0.82,11.0,1.0,0.411,89.96600000000002,243813,"pop,rock",en
34893,D7AThBNwjgNbqSaH,Blue,Fly By II,Best Of Blue,0dEcR2lhQY2aBHSMbAKAWr,30.0,2004,0.764,0.642,2.0,0.0,0.769,96.693,230467,pop,en
33746,gisJE8AbypVv3l4c,Stars,Soft Revolution,Set Yourself On Fire,1Jyxd07rjWsZND6ONooOi3,14.0,2004,0.391,0.552,4.0,0.0,0.156,168.366,196600,"indie pop,indie,canadian,alternative",en
33211,RlFJdyV7eZ7CTtmc,Girls Aloud,I'll Stand by You,What Will The Neighbours Say?,5AEAf1PGC0B6Z1iVE1j8oY,39.0,2004,0.506,0.708,6.0,1.0,0.395,136.08,223560,"pop,cover,female vocalists,girls aloud,pop,british,female vocalists",en
34702,CdhZ6YrJlLD9hdVx,Nina Sky,Move Ya Body,Nina Sky,2ndnVdR8si7CW9T8vJRHyW,63.0,2004,0.8759999999999999,0.71,11.0,0.0,0.828,121.072,232000,"dance,pop,rnb,nina sky,dancehall,female vocalists",en
35022,u1TlD4n8Tv2OHJv8,Laura Pausini,Così importante,Resta in ascolto,7H9S29RFPzVwsE9TQYGU5u,19.0,2004,0.604,0.718,5.0,1.0,0.494,94.973,208376,"loneliness after dusk,pop",it
33667,0TxuTnvZpNZhpiOH,The Corrs,Confidence for Quiet,Borrowed Heaven (U.S. Version),5I0xwiOeVLVfsyhi43Vk0V,5.0,2004,0.607,0.7659999999999999,1.0,1.0,0.421,106.964,190840,pop,en
34602,nouubWZ5H4bC91E5,Jem,They,Finally Woken,53OAjBw9irOKWuo8yhoQIE,43.0,2004,0.728,0.8170000000000001,5.0,1.0,0.7290000000000001,129.97799999999998,196293,"female vocalists,pop,alternative,indie,jem,electronic",en
34101,4xCAeru7QoqO2Axr,Nek,Laura No Està,Lo mejor de Nek: El ano cero( america latina),5jbG38paHIeVJc57uXUNYt,55.0,2004,0.6509999999999999,0.7170000000000001,9.0,0.0,0.501,125.976,225240,"italian,90s,italian pop,telefoeada",es
34828,5BOpMCptzt97VnFI,Blue,U Make Me Wanna,Best Of Blue,7HErXvltYDqTUVcOCPmfDz,50.0,2004,0.599,0.7140000000000001,7.0,1.0,0.8590000000000001,158.02100000000004,221773,"pop,blue,boybands,british,pop,british,boybands",en
33283,fC35O9ytKydbl1o0,Aleks Syntek,Duele El Amor,Mundo Lite,0oXLSuno5adlHcPzlzs8l6,61.0,2004,0.674,0.774,6.0,0.0,0.7020000000000001,129.951,275373,"latin pop,latin,pop,piano,pop,latin,spanish",es
33392,N37m9ZiQUZDwThx3,Raven-Symoné,Mystify,This Is My Time,13voREzJGMZ5MIJ6llSHjf,8.0,2004,0.607,0.867,1.0,1.0,0.799,95.456,225500,"pop,disney,female vocalists,r &amp; b",en
33154,Qw6IoYmb383fCDKM,Natasha Bedingfield,These Words,Unwritten,6QLU1GKy2Zh2mOh2uoJ0TV,61.0,2004,0.7340000000000001,0.635,5.0,1.0,0.931,96.99,216360,"pop,female vocalists,natasha bedingfield,british",en
34158,Xj3Ez6XevwGooc2y,Good Charlotte,The Chronicles of Life and Death,"The Chronicles of Life and Death (""LIFE"" version)",5TjwiYZVMHVrGvRzbeCaV7,56.0,2004,0.8029999999999999,0.83,10.0,0.0,0.935,111.033,166053,"gc,rock,punk rock,punk,pop punk,punk rock,pop punk,rock",en
34119,7sPr4id2l99BhNYW,Alejandro Fernández,Canta Corazón,A Corazón Abierto,3npbtkmTdUlRxGFxViDD0K,62.0,2004,0.7240000000000001,0.715,10.0,1.0,0.8320000000000001,104.06,254600,"spanish,latin,pop,latin pop",es
34308,l28lBAF50BAprrrk,Natasha Bedingfield,If You're Gonna Jump,Unwritten,1ScKPGkiI83f71jItlPKZp,27.0,2004,0.616,0.8240000000000001,1.0,1.0,0.629,114.93,202293,"pop,singer-songwriter,female vocalists",en
34019,UQETWJ8f69Kkkgn5,Bowling for Soup,1985,A Hangover You Don't Deserve,5oQcOu1omDykbIPSdSQQNJ,66.0,2004,0.606,0.887,4.0,1.0,0.903,119.974,193000,"pop punk,punk rock,rock,punk,alternative",en
35181,r56ah8WvwyHScW50,Midtown,Give It Up,Forget What You Know,15VojnPQuAQleWQCBkcS5i,39.0,2004,0.454,0.926,10.0,0.0,0.574,159.845,219840,"pop punk,rock,punk rock,punk",en
33808,cWh8YqCgpj38EZCn,Fat Family,Fim De Tarde,Retratos,7EDMV92M2BlV7JxgH3hpFf,40.0,2004,0.637,0.5579999999999999,1.0,0.0,0.762,87.51,245933,"brazilian soul,soul,pop,r&amp;b",pt
33847,LEUBCCw2snoPEsNt,Stina Nordenstam,I'm Staring Out The World,The World Is Saved,0OwDuQMASAEihBijBIJyXa,8.0,2004,0.386,0.171,7.0,1.0,0.08,102.158,218427,"alternative,clinically romantic,female vocalists,pop,female vocalists,swedish,singer-songwriter",en
33483,KOI6ESUdk332Q2R0,Simple Plan,Don't Wanna Think About You,Scooby-Doo 2: Monsters Unleashed,4iObtYMZs6jeaACN4pBoO5,33.0,2004,0.512,0.722,1.0,1.0,0.596,116.167,206067,"pop punk,simple plan,rock,pop punk,punk rock,rock",en
33114,3OnipyhwizVDbn5e,Morrissey,The First Of The Gang To Die,You Are the Quarry,0bWKniFVup1UYgoZww89Vp,44.0,2004,0.531,0.915,11.0,1.0,0.8109999999999999,134.322,218587,"00s,rock,indie,britpop,indie rock,songs die so gut sind das ich meiner oma ihr klein haeuschen zwar nicht verkaufen aber zumindest dafuer beleihen wuerde",en
33142,MGzfv9XIgZOlURTQ,Phil Collins,Groovy Kind of Love,Love Songs (A Compilation Old and New),5OHUTC4EvTbL0DuZQRIGGX,53.0,2004,0.452,0.306,2.0,1.0,0.182,144.125,210733,"pop,80s,love,romantic,phil collins,male vocalists",en
34483,6gGiqJViAoR5HHn3,Hilary Duff,Hide Away,Hilary Duff,6IJa1aCg7jOMFcD8ZU4s5T,25.0,2004,0.425,0.573,0.0,1.0,0.121,143.97799999999995,227360,"pop,hilary duff,rock,power ballad,the best song ever",en
33979,ip0oaPSKfRmntVDc,Nick Cave & The Bad Seeds,Carry Me,Abattoir Blues / The Lyre of Orpheus,4qExPCZ5dATTjeMqP1UMMD,28.0,2004,0.345,0.494,4.0,0.0,0.273,95.619,217373,"rock,singer-songwriter,alternative,pop",en
34072,IdFlMOmIde8hAyib,Silbermond,Symphonie,Verschwende deine Zeit,0JpvWQpfc6AxT9ZwbOcpgF,28.0,2004,0.502,0.447,10.0,1.0,0.244,77.009,272000,"deutsch,german,silbermond,deutschrock,rock,pop",de
33319,Qb07FJRtC2kCGN52,Laura Pausini,Como si no nos hubiéramos amado,Escucha,29NNXJtMfzKtbUfWvekDHV,44.0,2004,0.364,0.4920000000000001,4.0,0.0,0.378,170.96200000000005,240053,"latin pop,guitar,italian,latin",es
33466,2WdNhILylA0zWvFh,Hilary Duff,Do You Want Me?,Hilary Duff,7605dJ1weU3NS2jpx7x6Ws,26.0,2004,0.616,0.924,6.0,0.0,0.7559999999999999,140.05,210907,"pop,hilary duff,pop rock,rock,female vocalists",en
